 X,Y,phi
-0.445680239,-1.719228837,0.00108989
-0.35570875,-1.747425247,0.001089356
-0.470038419,-1.543429202,0.001100484
-0.533952119,-1.501563482,0.001101663
-0.534801923,-1.596297955,0.001096111
-0.094300412,-1.904009606,0.001080235
-0.173033863,-1.87883654,0.001081729
-0.251767314,-1.853663475,0.001082966
-0.145434064,-1.973562405,0.001074355
-0.224167515,-1.94838934,0.001075816
-0.196567716,-2.043115205,0.001068005
0.058010185,-2.137267922,0.001060116
-0.043893666,-2.129067949,0.001061001
-0.145797517,-2.120867977,0.001061358
0.013177845,-2.235128736,0.001050485
-0.088726006,-2.226928764,0.001051193
-0.031654494,-2.33298955,0.001039889
-0.043530213,-1.981762378,0.001074059
-0.094663865,-2.051315177,0.001067943
0.007239986,-2.05951515,0.001067353
1.909508855,-3.937689566,4.63E-04
2.002841749,-3.891436033,4.63E-04
2.096174644,-3.8451825,4.61E-04
1.913223885,-3.829591887,5.15E-04
2.00655678,-3.783338354,5.14E-04
1.916938915,-3.721494208,5.64E-04
2.084093474,-3.522239974,6.08E-04
1.998502666,-3.568043337,6.09E-04
1.912911859,-3.6138467,6.10E-04
2.08812053,-3.629887483,5.63E-04
2.002529723,-3.675690845,5.64E-04
2.092147587,-3.737534991,5.14E-04
1.891637645,-4.279548102,2.67E-04
1.993011355,-4.233397256,2.67E-04
1.900274987,-4.165629486,3.37E-04
2.001648696,-4.11947864,3.36E-04
1.908912328,-4.05171087,4.02E-04
2.095578118,-3.959203804,4.01E-04
2.002245223,-4.005457337,4.02E-04
2.094981591,-4.073225108,3.36E-04
1.987241059,-4.353701913,1.86E-04
-0.705021867,0.287191756,0.001135179
-0.758915406,0.358224435,0.001133239
-0.812808946,0.429257115,0.001131004
-0.793906946,0.271687024,0.00113324
-0.847800485,0.342719703,0.001131165
-0.882792025,0.256182291,0.001131
-0.75767681,0.156908835,0.001134888
-0.731349338,0.222050295,0.00113511
-0.820234418,0.206545563,0.001133058
-0.624405132,0.478401514,0.001134574
-0.705170917,0.485697607,0.001132775
-0.785936701,0.492993701,0.001130742
-0.651277377,0.414664928,0.001134926
-0.732043161,0.421961021,0.001133082
-0.678149622,0.350928342,0.001135128
-0.891935685,-0.804983463,0.001121122
-0.833541799,-0.699963624,0.001125457
-0.775147913,-0.594943785,0.001129207
-0.965952682,-0.701392256,0.001121413
-0.907558796,-0.596372417,0.00112554
-1.03996968,-0.597801049,0.001121194
-0.876357265,-0.41840294,0.001129442
-0.958163472,-0.508101994,0.001125604
-0.825752589,-0.506673362,0.001129509
-0.577421821,-0.839689471,0.001127848
-0.701724404,-0.863127415,0.001124575
-0.826026987,-0.886565358,0.001120692
-0.60673272,-0.946964298,0.001124134
-0.731035304,-0.970402242,0.001120559
-0.63604362,-1.054239125,0.001119898
-0.709239215,-0.67652568,0.00112914
-0.767633101,-0.781545519,0.001125209
-0.643330518,-0.758107576,0.001128687
-0.712987532,-0.508899721,0.001132216
-0.650827151,-0.422855657,0.00113482
-0.58866677,-0.336811592,0.001137021
-0.763592208,-0.420629298,0.001132357
-0.701431827,-0.334585234,0.001134801
-0.814196884,-0.332358875,0.001132129
-0.674235107,-0.1847413,0.001136605
-0.744215995,-0.258550088,0.001134544
-0.631450939,-0.260776446,0.001136941
-0.701313567,0.090969205,0.001136418
-0.618622851,0.090171037,0.001138089
-0.535932136,0.089372869,0.001139525
-0.674986095,0.156110666,0.001136721
-0.592295379,0.155312498,0.001138319
-0.648658623,0.221252127,0.00113687
-0.678985231,0.024144696,0.001137007
-0.656656896,-0.042679813,0.001137439
-0.596294516,0.023346528,0.00113861
-0.478451887,-0.111845374,0.001140349
-0.55797435,-0.110798968,0.001139103
-0.637496813,-0.109752561,0.001137657
-0.515190182,-0.186834114,0.001139455
-0.594712644,-0.185787707,0.00113813
-0.551928476,-0.261822853,0.001138345
-0.49761197,-0.044772627,0.001140219
-0.516772053,0.022300121,0.001139944
-0.577134433,-0.04372622,0.001138929
-1.482666171,2.505882149,9.57E-04
-1.382560886,2.474618048,9.70E-04
-1.282455601,2.443353946,9.83E-04
-1.436847923,2.570038686,9.51E-04
-1.336742638,2.538774584,9.65E-04
-1.391029675,2.634195223,9.45E-04
-1.494917561,2.406309912,9.71E-04
-1.507168951,2.306737676,9.83E-04
-1.394812276,2.375045811,9.83E-04
-1.274327511,2.313188923,0.001000579
-1.386684186,2.244880788,0.001000864
-1.26619942,2.183023901,0.001016764
-1.204561183,2.735821205,9.43E-04
-1.246925581,2.821996179,9.24E-04
-1.289289979,2.908171153,9.03E-04
-1.284813026,2.733752757,9.37E-04
-1.327177424,2.819927731,9.17E-04
-1.365064869,2.731684309,9.30E-04
-1.230525989,2.638332119,9.57E-04
-1.310777832,2.636263671,9.51E-04
-1.256490795,2.540843032,9.71E-04
-1.108776295,3.067322808,8.85E-04
-1.17219208,3.017042825,8.91E-04
-1.235607865,2.966762842,8.96E-04
-1.076145567,2.989459541,9.04E-04
-1.139561351,2.939179558,9.10E-04
-1.043514838,2.911596274,9.22E-04
-1.150879068,2.794412895,9.36E-04
-1.097196953,2.853004584,9.30E-04
-1.193243466,2.880587868,9.17E-04
-0.872094499,3.353652141,8.33E-04
-0.949402411,3.330175274,8.34E-04
-1.026710323,3.306698408,8.34E-04
-0.882327126,3.253393735,8.58E-04
-0.959635038,3.229916868,8.59E-04
-0.892559753,3.153135329,8.81E-04
-1.058457933,3.147835827,8.71E-04
-0.975508843,3.150485578,8.76E-04
-1.042584128,3.227267117,8.53E-04
-1.025827205,3.069972559,8.91E-04
-0.993196477,2.992109292,9.10E-04
-0.942878115,3.07262231,8.96E-04
-0.551646357,3.685949355,7.53E-04
-0.641676052,3.670579952,7.53E-04
-0.731705748,3.65521055,7.52E-04
-0.575836178,3.594495037,7.81E-04
-0.665865873,3.579125635,7.81E-04
-0.600025998,3.50304072,8.08E-04
-0.774583248,3.470287271,8.07E-04
-0.687304623,3.486663996,8.08E-04
-0.753144498,3.562748911,7.81E-04
-0.681930813,3.276925761,8.64E-04
-0.654629208,3.352297414,8.47E-04
-0.627327603,3.427669067,8.28E-04
-0.741907833,3.33592069,8.46E-04
-0.714606228,3.411292343,8.28E-04
-0.801884853,3.394915618,8.27E-04
-0.75214046,3.235662284,8.71E-04
-0.81211748,3.294657212,8.53E-04
-0.822350106,3.194398806,8.76E-04
-0.178527621,3.991191645,6.51E-04
-0.275600227,3.984571785,6.51E-04
-0.372672833,3.977951924,6.51E-04
-0.21807946,3.897787457,6.88E-04
-0.315152066,3.891167597,6.88E-04
-0.257631299,3.80438327,7.22E-04
-0.437514791,3.786396871,7.23E-04
-0.347573045,3.79539007,7.23E-04
-0.405093812,3.882174397,6.88E-04
-0.291198145,3.715145144,7.53E-04
-0.381139891,3.706151944,7.53E-04
-0.471081637,3.697158745,7.53E-04
-0.324764991,3.625907018,7.81E-04
-0.414706737,3.616913818,7.81E-04
-0.358331837,3.536668892,8.07E-04
-0.519461278,3.51425011,8.08E-04
-0.438896557,3.525459501,8.08E-04
-0.495271457,3.605704428,7.81E-04
-0.166757068,3.807152458,7.23E-04
-0.075882837,3.809921646,7.23E-04
0.014991394,3.812690834,7.22E-04
-0.127205229,3.900556646,6.88E-04
-0.036330998,3.903325834,6.88E-04
-0.08765339,3.993960833,6.51E-04
-1.182346614,0.93870305,0.00110652
-1.210077126,0.865943465,0.00110768
-1.237807637,0.79318388,0.001108613
-1.106017789,0.877482708,0.001111665
-1.133748301,0.804723123,0.001112699
-1.029688964,0.816262366,0.001116308
-1.196685478,0.69827587,0.001112908
-1.155563318,0.603367859,0.001116741
-1.092626141,0.709815113,0.001116773
-0.921031312,0.605613985,0.001124969
-0.975360138,0.710938175,0.001120914
-1.038297315,0.604490922,0.001121127
-1.244479888,1.199605126,0.00109319
-1.156740512,1.161308828,0.001098954
-1.069001136,1.12301253,0.001104191
-1.18467609,1.25778642,0.001093245
-1.096936714,1.219490122,0.00109888
-1.124872293,1.315967714,0.001093007
-1.195450671,1.040953105,0.001102193
-1.132225903,1.081982818,0.001103298
-1.21996528,1.120279115,0.001097868
-1.119121846,0.979732763,0.00110771
-1.042793021,0.918512421,0.001112727
-1.055897078,1.020762476,0.001108688
-0.943550637,1.757092328,0.001073113
-1.030582598,1.70850406,0.001073075
-1.117614559,1.659915792,0.00107255
-0.935327659,1.659245977,0.001080425
-1.022359619,1.610657709,0.00108019
-0.92710468,1.561399626,0.001087092
-1.077573474,1.462096746,0.001087113
-1.002339077,1.511748186,0.001087286
-1.097594017,1.561006269,0.001080161
-0.931411364,1.318190331,0.001100482
-0.929975803,1.399260096,0.001096346
-0.928540242,1.480329861,0.001091883
-1.0052102,1.349608656,0.00109617
-1.003774639,1.430678421,0.001091892
-1.079009036,1.381026981,0.001091534
-0.977274622,1.253131064,0.001101952
-1.051073457,1.284549389,0.001097642
-1.023137879,1.188071797,0.001103188
-0.853145401,1.599304203,0.001087343
-0.779186122,1.637208779,0.001087306
-0.705226842,1.675113355,0.001086981
-0.861368379,1.697150554,0.001080544
-0.7874091,1.73505513,0.001080376
-0.869591358,1.794996904,0.001073101
-0.804595632,0.572556063,0.00112895
-0.742488778,0.644822331,0.001129079
-0.680381925,0.7170886,0.001128861
-0.858924458,0.677880253,0.001125288
-0.796817604,0.750146522,0.001125259
-0.913253284,0.783204444,0.001121075
-0.643064063,0.557963876,0.001132905
-0.661722994,0.637526238,0.001131001
-0.723829847,0.565259969,0.001131045
-1.15439889,2.10504342,0.001032186
-1.050726451,2.157227961,0.001032339
-0.947054011,2.209412501,0.001031748
-1.162526981,2.235208442,0.001017343
-1.058854541,2.287392983,0.001017178
-1.170655071,2.365373464,0.001000839
-0.948627212,2.091254561,0.00104401
-1.052299652,2.03907002,0.001044256
-0.950200414,1.97309662,0.001055147
-0.861215683,1.894945209,0.001065525
-0.77065775,1.934951738,0.001065412
-0.680099817,1.974958268,0.001064817
-0.859642481,2.013103149,0.001055267
-0.769084548,2.053109679,0.001054905
-0.85806928,2.13126109,0.001043882
-0.688475492,1.875009964,0.001072853
-0.779033425,1.835003434,0.001073218
-0.696851167,1.77506166,0.001080241
0.152808674,4.083804784,6.11E-04
0.055547189,4.084068467,6.12E-04
-0.041714297,4.08433215,6.12E-04
0.10686958,3.993433468,6.51E-04
0.009608095,3.993697151,6.51E-04
0.060930487,3.903062151,6.88E-04
0.001673395,4.375847716,4.63E-04
-0.102455732,4.372226518,4.64E-04
-0.20658486,4.36860532,4.64E-04
-0.045209664,4.278763755,5.16E-04
-0.149338792,4.275142557,5.17E-04
-0.092092723,4.181679794,5.65E-04
0.005168762,4.181416111,5.66E-04
0.102430248,4.181152428,5.66E-04
0.052051822,4.278500072,5.16E-04
-0.278674027,4.669100343,2.68E-04
-0.389786536,4.661174628,2.68E-04
-0.215279008,4.57301208,3.37E-04
-0.326391517,4.565086364,3.38E-04
-0.262996498,4.468998101,4.03E-04
-0.15886737,4.472619299,4.04E-04
-0.054738242,4.476240497,4.03E-04
-0.11114988,4.576633278,3.37E-04
-0.341718759,4.772511853,1.87E-04
1.827087149,-3.55835172,6.49E-04
1.912677957,-3.512548357,6.49E-04
1.998268764,-3.466744994,6.48E-04
1.826853247,-3.457053378,6.85E-04
1.912444055,-3.411250015,6.85E-04
1.826619345,-3.355755035,7.19E-04
1.74445476,-3.394005437,7.21E-04
1.662290175,-3.432255839,7.22E-04
1.744688662,-3.49530378,6.87E-04
0.276315797,-2.432149456,0.001026368
0.15871492,-2.431716426,0.001027774
0.041114043,-2.431283395,0.001028428
0.229797007,-2.544917789,0.001012529
0.11219613,-2.544484759,0.001013674
0.183278217,-2.657686122,9.97E-04
0.085946383,-2.333422581,0.001039713
0.203547259,-2.333855611,0.001038785
0.130778722,-2.235561767,0.001050035
0.871325277,-3.352214929,8.34E-04
0.950678134,-3.326091695,8.35E-04
1.030030991,-3.299968462,8.35E-04
0.878802679,-3.252772025,8.59E-04
0.958155535,-3.226648791,8.60E-04
0.88628008,-3.15332912,8.82E-04
0.747704475,-3.237173808,8.71E-04
0.809514876,-3.294694369,8.53E-04
0.816992278,-3.195251464,8.77E-04
0.724715528,-3.159796781,8.90E-04
0.79400333,-3.117874437,8.95E-04
0.701726581,-3.082419753,9.08E-04
0.423813915,-2.895287613,9.55E-04
0.501885914,-2.918683078,9.48E-04
0.579957914,-2.942078542,9.41E-04
0.472393997,-2.81379655,9.67E-04
0.550465997,-2.837192015,9.61E-04
0.520974079,-2.732305487,9.79E-04
0.344322447,-2.826512873,9.68E-04
0.392902529,-2.74502181,9.80E-04
0.264830978,-2.757738133,9.81E-04
0.311349768,-2.644969799,9.97E-04
0.439421319,-2.632253477,9.97E-04
0.357868558,-2.532201466,0.001012264
0.78315638,-2.889856305,9.42E-04
0.725254197,-2.942225894,9.35E-04
0.667352014,-2.994595482,9.27E-04
0.817530947,-2.977680577,9.23E-04
0.759628764,-3.030050165,9.16E-04
0.851905513,-3.065504848,9.03E-04
0.69576228,-2.837339366,9.55E-04
0.60836818,-2.784822427,9.68E-04
0.637860097,-2.889708954,9.48E-04
1.331753152,-3.478483377,7.53E-04
1.417475832,-3.443519996,7.54E-04
1.503198512,-3.408556614,7.53E-04
1.340548753,-3.381570368,7.82E-04
1.426271433,-3.346606986,7.82E-04
1.349344353,-3.284657359,8.09E-04
1.266865051,-3.31420095,8.09E-04
1.184385748,-3.343744541,8.10E-04
1.25806945,-3.411113959,7.83E-04
1.143875348,-3.131134878,8.68E-04
1.129885714,-3.21185263,8.49E-04
1.11589608,-3.292570381,8.30E-04
1.212365017,-3.182309039,8.49E-04
1.198375382,-3.26302679,8.30E-04
1.280854685,-3.233483199,8.30E-04
1.058010259,-3.138532959,8.73E-04
0.97214517,-3.14593104,8.78E-04
1.044020625,-3.21925071,8.55E-04
1.580314249,-3.375212098,7.53E-04
1.662478834,-3.336961696,7.52E-04
1.744643419,-3.298711294,7.51E-04
1.580502908,-3.279917954,7.81E-04
1.662667493,-3.241667553,7.80E-04
1.580691566,-3.184623811,8.07E-04
1.503575829,-3.217968327,8.08E-04
1.426460091,-3.251312843,8.09E-04
1.50338717,-3.31326247,7.82E-04
2.058880236,-3.217514604,7.20E-04
1.981459939,-3.263594748,7.20E-04
1.904039642,-3.309674892,7.20E-04
2.067284649,-3.319089727,6.85E-04
1.989864352,-3.365169871,6.86E-04
2.075689061,-3.420664851,6.48E-04
-0.383319432,-1.495826284,0.00110458
-0.360514144,-1.406357647,0.001109604
-0.337708857,-1.316889011,0.001114157
-0.447233132,-1.453960565,0.001105847
-0.424427844,-1.364491928,0.001110739
-0.511146831,-1.412094845,0.001106893
-0.533643065,-1.312700242,0.001111342
-0.446924078,-1.265097324,0.001114991
-0.556139299,-1.213305638,0.001115319
-0.382899775,-1.029606231,0.001125085
-0.477051356,-1.073575471,0.001122181
-0.571202938,-1.117544711,0.001118867
-0.367836135,-1.125367157,0.001121807
-0.461987717,-1.169336398,0.001118769
-0.352772496,-1.221128084,0.001118165
-0.447740457,-0.966300644,0.001126296
-0.512581139,-0.902995058,0.001127217
-0.541892038,-1.010269884,0.001123302
-0.098281881,-1.794668794,0.001088461
-0.102263351,-1.685327982,0.00109587
-0.10624482,-1.57598717,0.001102462
-0.177015333,-1.769495729,0.001089775
-0.180996802,-1.660154917,0.001097004
-0.255748784,-1.744322663,0.001090832
-0.306164753,-1.582192338,0.001100607
-0.280956769,-1.6632575,0.001095901
-0.206204787,-1.579089754,0.001101732
-0.283359466,-1.492723701,0.001105955
-0.183399499,-1.489621117,0.001106933
-0.260554178,-1.403255064,0.001110832
-0.095744817,-1.32737032,0.001115511
-0.176399497,-1.32387655,0.001115284
-0.257054177,-1.32038278,0.001114833
-0.099244818,-1.410242604,0.001111433
-0.179899498,-1.406748834,0.001111245
-0.102744819,-1.493114887,0.001107084
-0.004440583,-1.884163739,0.001081908
0.046329616,-1.961916511,0.001075693
0.097099815,-2.039669283,0.001068948
0.085419246,-1.864317873,0.001083264
0.136189445,-1.942070645,0.001077011
0.175279075,-1.844472006,0.001084306
-0.008422052,-1.774822928,0.001089995
0.081437777,-1.754977061,0.001091215
-0.012403522,-1.665482116,0.001097267
0.396395547,-2.124166301,0.001057899
0.283600426,-2.128533508,0.001059227
0.170805305,-2.132900715,0.001059966
0.356368963,-2.226827352,0.001048358
0.243573843,-2.231194559,0.001049491
0.31634238,-2.329488404,0.001037847
0.209894936,-2.035302076,0.001068582
0.322690056,-2.030934869,0.001067627
0.248984566,-1.937703438,0.001076429
2.165884622,-3.470512416,6.09E-04
2.247675771,-3.418784857,6.09E-04
2.32946692,-3.367057299,6.07E-04
2.15748021,-3.368937292,6.48E-04
2.239271359,-3.317209734,6.48E-04
2.149075797,-3.267362169,6.85E-04
2.185808234,-3.792539785,4.62E-04
2.275441824,-3.739897071,4.62E-04
2.365075414,-3.687254356,4.60E-04
2.181781177,-3.684892277,5.15E-04
2.271414767,-3.632249562,5.14E-04
2.17775412,-3.577244768,5.63E-04
2.341336418,-3.473789652,5.62E-04
2.259545269,-3.52551721,5.63E-04
2.353205916,-3.580522004,5.13E-04
2.192177905,-4.134063741,2.67E-04
2.289970746,-4.080881071,2.67E-04
2.192774432,-4.020042437,3.37E-04
2.290567272,-3.966859767,3.36E-04
2.193370958,-3.906021133,4.01E-04
2.372638138,-3.800735704,4.01E-04
2.283004548,-3.853378419,4.02E-04
2.380200862,-3.914217052,3.35E-04
2.292797432,-4.201113488,1.86E-04
-0.56142507,0.512717025,0.001135207
-0.498445008,0.547032537,0.001135674
-0.435464946,0.581348049,0.001135975
-0.580084001,0.592279387,0.001133501
-0.517103939,0.626594899,0.00113393
-0.598742932,0.671841749,0.001131559
-0.565406775,0.426481485,0.001136387
-0.506408417,0.374561456,0.001137992
-0.447410059,0.322641427,0.001139389
-0.502426713,0.460796997,0.001136946
-0.443428355,0.408876968,0.001138477
-0.439446651,0.495112508,0.001137339
-0.592279019,0.362744899,0.001136679
-0.619151264,0.299008313,0.00113682
-0.533280662,0.31082487,0.001138224
-0.476917418,0.244885241,0.001139637
-0.562788021,0.233068684,0.001138372
-0.506424777,0.167129055,0.001139682
-0.529989714,-0.74439202,0.001131134
-0.482557607,-0.649094569,0.001134006
-0.435125501,-0.553797117,0.001136462
-0.595898411,-0.662810125,0.0011318
-0.548466305,-0.567512673,0.001134498
-0.661807109,-0.581228229,0.001132079
-0.537486347,-0.409140101,0.001137086
-0.599646728,-0.495184165,0.001134785
-0.486305924,-0.481468609,0.0011369
-0.340369512,-0.949805508,0.001128196
-0.297839249,-0.870004786,0.001130979
-0.255308986,-0.790204064,0.001133433
-0.405210194,-0.886499922,0.001129293
-0.362679931,-0.8066992,0.001131962
-0.470050876,-0.823194335,0.001130101
-0.375186662,-0.632599433,0.001135766
-0.422618769,-0.727896884,0.00113314
-0.315247824,-0.711401749,0.001134756
-0.490851452,-0.312250598,0.001138882
-0.439671029,-0.384579107,0.001138842
-0.388490606,-0.456907615,0.001138551
-0.393036134,-0.287689605,0.001140414
-0.341855711,-0.360018113,0.001140269
-0.295220816,-0.263128611,0.001141616
-0.417374864,-0.16227312,0.001140962
-0.454113158,-0.237261859,0.00114003
-0.35629784,-0.212700865,0.001141385
-0.404108072,-0.054548044,0.001141475
-0.343031048,-0.104975789,0.001142031
-0.281954024,-0.155403535,0.001142396
-0.329764256,0.002749287,0.001142328
-0.268687232,-0.047678459,0.001142827
-0.25542044,0.060046617,0.001142908
-0.442428237,0.079597452,0.001140938
-0.348924339,0.069822034,0.001142065
-0.412920879,0.157353638,0.001141033
-0.31941698,0.147578221,0.001142099
-0.38341352,0.235109824,0.001140927
-0.423268155,0.012524704,0.001141279
-1.109698534,2.690590973,9.57E-04
-1.014835885,2.645360742,9.71E-04
-0.919973237,2.60013051,9.83E-04
-1.056016419,2.749182663,9.51E-04
-0.96115377,2.703952431,9.65E-04
-1.002334304,2.807774353,9.44E-04
-1.13566334,2.593101887,9.71E-04
-1.161628146,2.495612801,9.84E-04
-1.040800691,2.547871655,9.84E-04
-0.929000161,2.469891174,0.001000896
-1.049827616,2.417632319,0.001001284
-0.938027086,2.339651838,0.00101716
-0.963086893,2.900440242,9.30E-04
-0.882658947,2.88928421,9.37E-04
-0.802231002,2.878128178,9.43E-04
-0.912768531,2.98095326,9.17E-04
-0.832340585,2.969797228,9.24E-04
-0.862450169,3.061466278,9.04E-04
-0.841478413,2.785462288,9.57E-04
-0.921906359,2.79661832,9.51E-04
-0.880725825,2.692796399,9.71E-04
-0.659830253,3.192320351,8.86E-04
-0.730039899,3.151056874,8.91E-04
-0.800249546,3.109793396,8.97E-04
-0.637729692,3.107714941,9.05E-04
-0.707939339,3.066451464,9.11E-04
-0.615629132,3.023109531,9.24E-04
-0.740030378,2.926455295,9.37E-04
-0.677829755,2.974782413,9.31E-04
-0.770139962,3.018124346,9.18E-04
-0.383217236,3.440256004,8.34E-04
-0.463781956,3.429046613,8.35E-04
-0.544346676,3.417837222,8.34E-04
-0.408102634,3.343843115,8.59E-04
-0.488667354,3.332633725,8.59E-04
-0.432988032,3.247430227,8.82E-04
-0.598949886,3.267093917,8.71E-04
-0.515968959,3.257262072,8.77E-04
-0.571648281,3.342465569,8.53E-04
-0.576849326,3.182488507,8.92E-04
-0.554748765,3.097883097,9.11E-04
-0.493868399,3.172656662,8.97E-04
-0.022183851,3.724929731,7.53E-04
-0.113058082,3.722160543,7.54E-04
-0.203932312,3.719391355,7.53E-04
-0.059359095,3.637168628,7.82E-04
-0.150233326,3.63439944,7.82E-04
-0.09653434,3.549407525,8.09E-04
-0.271066005,3.540915103,8.09E-04
-0.183800172,3.545161314,8.09E-04
-0.237499159,3.630153229,7.82E-04
-0.207053701,3.337000112,8.65E-04
-0.170213914,3.407802583,8.48E-04
-0.133374127,3.478605054,8.29E-04
-0.257479746,3.403556372,8.47E-04
-0.220639959,3.474358843,8.29E-04
-0.307905792,3.470112632,8.28E-04
-0.282365145,3.307143484,8.71E-04
-0.33279119,3.373699744,8.53E-04
-0.357676588,3.277286856,8.77E-04
0.10532275,3.80889795,7.23E-04
0.195654106,3.805105066,7.23E-04
0.285985462,3.801312182,7.23E-04
0.151261843,3.899269267,6.89E-04
0.241593199,3.895476383,6.88E-04
0.197200937,3.989640584,6.51E-04
0.239198667,3.718385934,7.53E-04
0.14886731,3.722178818,7.53E-04
0.058535954,3.725971702,7.53E-04
0.192411871,3.635459687,7.81E-04
0.102080515,3.639252571,7.81E-04
0.145625075,3.552533439,8.07E-04
-0.015814535,3.550449497,8.09E-04
0.06490527,3.551491468,8.08E-04
0.02136071,3.638210599,7.82E-04
-0.873188461,1.235245185,0.001106352
-0.919051718,1.170185918,0.00110768
-0.964914976,1.105126651,0.001108774
-0.814965558,1.152300039,0.001111685
-0.860828815,1.087240772,0.001112871
-0.756742655,1.069354893,0.001116481
-0.951810918,1.002876596,0.001113048
-0.938706861,0.900626541,0.001116863
-0.847724758,0.984990717,0.00111692
-0.705835501,0.834510697,0.00112531
-0.731289078,0.951932795,0.001121183
-0.822271181,0.867568619,0.001121378
-0.853393991,1.501925072,0.001093256
-0.779683302,1.442450518,0.001098912
-0.705972613,1.382975964,0.001104061
-0.779434712,1.539829649,0.001093372
-0.705724023,1.480355095,0.001098893
-0.705475433,1.577734225,0.0010932
-0.856265114,1.339785542,0.001101897
-0.781118864,1.361380753,0.00110309
-0.854829553,1.420855307,0.001097741
-0.798042211,1.256840396,0.001107633
-0.739819308,1.17389525,0.00111283
-0.72289596,1.278435607,0.00110869
-0.620216447,1.701330306,0.001087499
-0.535206052,1.727547256,0.001087663
-0.450195657,1.753764207,0.00108747
-0.611840772,1.80127861,0.00108062
-0.526830377,1.82749556,0.001080643
-0.603465097,1.901226914,0.001073092
-0.516214672,1.522643388,0.001100851
-0.494208334,1.599683661,0.001096716
-0.472201995,1.676723934,0.001092256
-0.579218729,1.573466711,0.001096562
-0.55721239,1.650506983,0.001092275
-0.642222786,1.624290033,0.001091939
-0.579467319,1.47608758,0.001102145
-0.642471376,1.526910903,0.001097839
-0.642719966,1.429531772,0.001103215
-0.456412808,0.88381959,0.001128665
-0.556522757,0.945664691,0.001125151
-0.656632706,1.007509792,0.00112109
-0.53106918,0.828242593,0.001129046
-0.631179129,0.890087694,0.001125388
-0.605725552,0.772665597,0.001129111
-0.524086559,0.727418746,0.001131672
-0.442447567,0.682171896,0.001133906
-0.449430187,0.782995743,0.001131469
-0.253595105,0.718303059,0.001135168
-0.321201006,0.773475236,0.001133265
-0.388806907,0.828647413,0.001131097
-0.314218385,0.672651389,0.001135613
-0.381824286,0.727823566,0.001133674
-0.374841666,0.626999719,0.001135882
-0.838523604,2.246070319,0.001032588
-0.729993198,2.282728137,0.001032693
-0.621462791,2.319385955,0.001032063
-0.82949668,2.376309655,0.001017686
-0.720966273,2.412967473,0.001017476
-0.820469755,2.506548992,0.001001107
-0.641008466,2.204576726,0.001044059
-0.749538873,2.167918908,0.001044338
-0.660554142,2.089767497,0.001054977
-0.584986423,1.998899127,0.001065406
-0.48987303,2.022839985,0.001065532
-0.394759636,2.046780844,0.001065197
-0.565440748,2.113708356,0.001055354
-0.470327354,2.137649214,0.00105527
-0.545895073,2.228517585,0.001044225
-0.41323831,1.949108632,0.00107328
-0.508351703,1.925167773,0.001073417
-0.431716983,1.851436419,0.001080704
-0.368333158,1.770471248,0.00108765
-0.286470659,1.78717829,0.001087537
-0.204608161,1.803885332,0.00108713
-0.349854485,1.868143461,0.001080747
-0.267991986,1.884850503,0.001080496
-0.331375811,1.965815674,0.001073185
0.443592827,4.062012811,6.11E-04
0.346664776,4.069276802,6.12E-04
0.249736725,4.076540793,6.12E-04
0.391057039,3.975112602,6.51E-04
0.294128988,3.982376593,6.52E-04
0.33852125,3.888212392,6.88E-04
0.376343942,3.790837484,7.24E-04
0.466702421,3.780362786,7.24E-04
0.5570609,3.769888088,7.23E-04
0.42887973,3.877737694,6.89E-04
0.519238209,3.867262996,6.89E-04
0.481415518,3.964637904,6.51E-04
0.313759713,4.364371265,4.63E-04
0.20973094,4.368196748,4.65E-04
0.105702168,4.372022232,4.65E-04
0.260109366,4.270849105,5.16E-04
0.156080594,4.274674588,5.17E-04
0.20645902,4.177326944,5.66E-04
0.303387071,4.170062953,5.66E-04
0.400315122,4.162798962,5.66E-04
0.357037417,4.263585114,5.17E-04
0.05513559,4.676982058,2.68E-04
-0.056212964,4.677004058,2.68E-04
0.111547227,4.576589277,3.37E-04
1.99E-04,4.576611277,3.38E-04
0.056610311,4.476218497,4.03E-04
0.160639084,4.472393013,4.04E-04
0.264667856,4.468567529,4.03E-04
0.215576,4.572763794,3.38E-04
-3.59E-04,4.784662039,1.87E-04
1.977675024,-3.16848456,7.50E-04
1.896469812,-3.119454515,7.78E-04
1.8152646,-3.070424471,8.04E-04
1.900254727,-3.214564704,7.50E-04
1.819049515,-3.165534659,7.78E-04
1.82283443,-3.260644847,7.50E-04
1.737073588,-3.108490918,8.06E-04
1.658882577,-3.146557364,8.07E-04
1.740858504,-3.203601106,7.79E-04
0.622654026,-2.399637354,0.001022461
0.507207949,-2.410474721,0.001024485
0.391761873,-2.421312089,0.001025787
0.58876071,-2.510526732,0.00100932
0.473314634,-2.521364099,0.001011152
0.554867395,-2.621416109,9.95E-04
0.431788456,-2.318651037,0.001037008
0.547234533,-2.307813669,0.001035446
0.47181504,-2.215989985,0.001047259
1.107957301,-3.04887905,8.89E-04
1.072039254,-2.966623222,9.09E-04
1.036121208,-2.884367394,9.28E-04
1.022092212,-3.056277131,8.94E-04
0.986174165,-2.974021303,9.14E-04
0.936227123,-3.063675211,8.99E-04
0.867477989,-2.888026668,9.38E-04
0.901852556,-2.97585094,9.19E-04
0.951799598,-2.886197031,9.33E-04
0.80218848,-2.806891239,9.56E-04
