X,Y,delN
-1.168870794,0.290968364,4.34E+17
-1.528908761,0.807819901,4.23E+17
-1.435387867,0.794732269,4.25E+17
-1.341866974,0.781644637,4.27E+17
-1.488265459,0.878587185,4.23E+17
-1.394744565,0.865499553,4.25E+17
-1.447622157,0.949354469,4.23E+17
-1.44145114,0.66668745,4.26E+17
-1.391659057,0.724166044,4.27E+17
-1.48517995,0.737253676,4.25E+17
-1.350536897,0.629258033,4.28E+17
-1.259622655,0.591828616,4.30E+17
-1.300744814,0.686736627,4.29E+17
-1.406900612,1.429296509,4.15E+17
-1.473818509,1.355709995,4.15E+17
-1.540736406,1.282123481,4.15E+17
-1.369559938,1.333598966,4.18E+17
-1.436477835,1.260012452,4.18E+17
-1.332219264,1.237901423,4.20E+17
-1.444406253,1.101440065,4.21E+17
-1.388312758,1.169670744,4.21E+17
-1.49257133,1.191781773,4.18E+17
-1.258675439,0.999923393,4.26E+17
-1.283190047,1.079249403,4.24E+17
-1.307704656,1.158575413,4.22E+17
-1.339283542,1.011018724,4.24E+17
-1.36379815,1.090344734,4.22E+17
-1.419891645,1.022114055,4.22E+17
-1.286405951,0.927163807,4.26E+17
-1.367014054,0.938259138,4.25E+17
-1.314136462,0.854404222,4.27E+17
-1.367117356,1.586387326,4.12E+17
-1.289993427,1.6477806,4.12E+17
-1.212869498,1.709173874,4.12E+17
-1.398487716,1.697727913,4.08E+17
-1.321363787,1.759121188,4.08E+17
-1.429858076,1.809068501,4.03E+17
-1.192848956,1.610264352,4.15E+17
-1.269972885,1.548871077,4.15E+17
-1.347096814,1.487477803,4.15E+17
-1.172828414,1.511354829,4.18E+17
-1.249952343,1.449961555,4.18E+17
-1.152807871,1.412445306,4.20E+17
-1.272415466,1.296082717,4.21E+17
-1.212611669,1.354264012,4.20E+17
-1.30975614,1.39178026,4.18E+17
-0.866702486,0.500289794,4.37E+17
-0.983968489,0.499166732,4.35E+17
-1.101234492,0.498043669,4.34E+17
-0.901694025,0.413752382,4.37E+17
-1.018960028,0.41262932,4.35E+17
-0.936685564,0.32721497,4.37E+17
-1.444925353,1.923630169,3.99E+17
-1.351498341,1.988244524,3.99E+17
-1.25807133,2.052858879,3.99E+17
-1.471983107,2.050101411,3.93E+17
-1.378556095,2.114715766,3.93E+17
-1.499040861,2.176572653,3.87E+17
-1.243004053,1.938297211,4.04E+17
-1.336431064,1.873682856,4.04E+17
-1.227936775,1.823735543,4.08E+17
-1.125837537,1.757762143,4.12E+17
-1.038805577,1.806350411,4.12E+17
-0.951773616,1.854938679,4.12E+17
-1.140904815,1.872323811,4.08E+17
-1.053872854,1.920912079,4.08E+17
-1.155972092,1.986885479,4.04E+17
-0.310713988,4.364984122,1.79E+17
-0.41436325,4.353986087,1.80E+17
-0.518012513,4.342988053,1.80E+17
-0.350540526,4.264901498,2.00E+17
-0.454189788,4.253903464,2.00E+17
-0.390367063,4.164818874,2.19E+17
-0.333120994,4.071356112,2.37E+17
-0.236048388,4.077975972,2.37E+17
-0.138975782,4.084595833,2.36E+17
-0.293294457,4.171438735,2.19E+17
-0.196221851,4.178058596,2.19E+17
-0.253467919,4.271521359,2.00E+17
-0.611187255,4.637425366,1.04E+17
-0.721475463,4.621601819,1.04E+17
-0.541153289,4.546162615,1.30E+17
-0.651441498,4.530339068,1.31E+17
-0.581407532,4.439076317,1.56E+17
-0.47775827,4.450074351,1.56E+17
-0.374109007,4.461072386,1.56E+17
-0.437504026,4.557160649,1.30E+17
-0.681412175,4.736044817,7.22E+16
1.827321051,-3.659650062,2.36E+17
1.738147119,-3.699518406,2.36E+17
1.648973186,-3.739386751,2.36E+17
1.823606021,-3.767747741,2.18E+17
1.734432088,-3.807616085,2.18E+17
1.81989099,-3.87584542,1.99E+17
-0.076486834,-2.430850365,3.98E+17
-0.192398954,-2.413080996,3.98E+17
-0.308311075,-2.395311627,3.99E+17
-0.136766986,-2.539994814,3.92E+17
-0.252679107,-2.522225445,3.93E+17
-0.197047139,-2.649139263,3.86E+17
-0.249470466,-2.307020209,4.03E+17
-0.133558345,-2.324789578,4.02E+17
-0.190629857,-2.218728791,4.07E+17
0.818829249,-3.638611894,2.91E+17
0.907444976,-3.615627961,2.91E+17
0.996060702,-3.592644027,2.91E+17
0.841338562,-3.545134864,3.02E+17
0.929954289,-3.52215093,3.02E+17
0.863847876,-3.451657833,3.12E+17
0.775339438,-3.468985528,3.12E+17
0.686831001,-3.486313222,3.13E+17
0.752830125,-3.562462558,3.02E+17
0.678416673,-3.279096153,3.34E+17
0.651718636,-3.353944407,3.27E+17
0.6250206,-3.428792662,3.20E+17
0.740227074,-3.336616713,3.27E+17
0.713529037,-3.411464968,3.20E+17
0.802037475,-3.394137273,3.20E+17
0.594854766,-3.270640173,3.37E+17
0.51129286,-3.262184193,3.39E+17
0.56815673,-3.345488428,3.30E+17
0.011614709,-2.92024233,3.70E+17
0.086564477,-2.951005417,3.67E+17
0.161514245,-2.981768505,3.65E+17
0.074187068,-2.845348392,3.75E+17
0.149136836,-2.87611148,3.72E+17
0.136759427,-2.770454455,3.79E+17
-0.057175172,-2.841291478,3.75E+17
0.005397188,-2.766397541,3.80E+17
-0.125965052,-2.762340626,3.80E+17
-0.065684899,-2.653196177,3.86E+17
0.06567734,-2.657253092,3.86E+17
-0.005404747,-2.544051728,3.92E+17
0.375233833,-2.976778676,3.64E+17
0.308119773,-3.013660961,3.62E+17
0.241005713,-3.050543246,3.59E+17
0.392732873,-3.069095189,3.57E+17
0.325618813,-3.105977473,3.54E+17
0.410231913,-3.161411701,3.49E+17
0.295742364,-2.908003936,3.69E+17
0.216250896,-2.839229195,3.75E+17
0.228628305,-2.944886221,3.67E+17
0.655427726,-3.201719125,3.42E+17
0.632438778,-3.124342098,3.49E+17
0.609449831,-3.04696507,3.56E+17
0.571865819,-3.193263145,3.44E+17
0.548876872,-3.115886118,3.51E+17
0.488303912,-3.184807166,3.46E+17
0.531377831,-3.023569605,3.59E+17
0.453305832,-3.000174141,3.61E+17
0.470804872,-3.092490653,3.54E+17
1.297254215,-3.779488375,2.52E+17
1.389053117,-3.745395284,2.52E+17
1.480852019,-3.711302192,2.52E+17
1.310105883,-3.677442381,2.66E+17
1.401904785,-3.643349289,2.66E+17
1.322957551,-3.575396387,2.79E+17
1.236027406,-3.604643299,2.80E+17
1.14909726,-3.633890211,2.80E+17
1.223175738,-3.706689293,2.66E+17
1.075413559,-3.566520793,2.91E+17
1.162343704,-3.537273881,2.92E+17
1.249273849,-3.508026969,2.92E+17
1.088660002,-3.469904463,3.03E+17
1.175590148,-3.44065755,3.03E+17
1.101906446,-3.373288132,3.13E+17
0.943200732,-3.4255346,3.13E+17
1.009307146,-3.496027697,3.02E+17
1.022553589,-3.399411366,3.13E+17
1.566574699,-3.67633881,2.52E+17
1.655748632,-3.636470466,2.52E+17
1.744922564,-3.596602122,2.51E+17
1.573350145,-3.573422526,2.66E+17
1.662524077,-3.533554182,2.66E+17
1.580125591,-3.470506241,2.79E+17
1.494402911,-3.505469623,2.80E+17
1.408680231,-3.540433005,2.80E+17
1.487627465,-3.608385907,2.66E+17
-0.599565427,-1.649166709,4.22E+17
-0.598715622,-1.554432236,4.24E+17
-0.597865818,-1.459697763,4.27E+17
-0.671094384,-1.616447324,4.22E+17
-0.67024458,-1.521712851,4.25E+17
-0.742623341,-1.58372794,4.22E+17
-0.748160801,-1.421673903,4.26E+17
-0.745392071,-1.502700921,4.24E+17
-0.67301331,-1.440685833,4.26E+17
-0.770657035,-1.322279299,4.28E+17
-0.718005777,-1.241896625,4.30E+17
-0.66535452,-1.161513952,4.31E+17
-0.821316751,-1.261380056,4.28E+17
-0.768665493,-1.180997383,4.30E+17
-0.871976466,-1.200480814,4.29E+17
-0.695509543,-1.341291229,4.28E+17
-0.620362052,-1.360303159,4.28E+17
-0.642858286,-1.260908555,4.30E+17
-0.863657176,-1.097160499,4.30E+17
-0.760346203,-1.077677068,4.32E+17
-0.855337887,-0.993840185,4.32E+17
-0.275301167,-2.017942139,4.14E+17
-0.302900966,-1.923216274,4.17E+17
-0.330500766,-1.828490409,4.19E+17
-0.368806725,-1.996746662,4.14E+17
-0.396406524,-1.902020797,4.17E+17
-0.462312283,-1.975551185,4.14E+17
-0.420472254,-1.800294,4.20E+17
-0.510443743,-1.772097591,4.20E+17
-0.486378013,-1.873824388,4.17E+17
-0.40612472,-1.585294921,4.25E+17
-0.470888224,-1.638163675,4.23E+17
-0.535651727,-1.691032428,4.22E+17
-0.380916735,-1.666360084,4.23E+17
-0.445680239,-1.719228837,4.22E+17
-0.35570875,-1.747425247,4.21E+17
-0.470038419,-1.543429202,4.26E+17
-0.533952119,-1.501563482,4.26E+17
-0.534801923,-1.596297955,4.24E+17
-0.094300412,-1.904009606,4.18E+17
-0.173033863,-1.87883654,4.18E+17
-0.251767314,-1.853663475,4.19E+17
-0.145434064,-1.973562405,4.16E+17
-0.224167515,-1.94838934,4.16E+17
-0.196567716,-2.043115205,4.13E+17
0.058010185,-2.137267922,4.10E+17
-0.043893666,-2.129067949,4.10E+17
-0.145797517,-2.120867977,4.11E+17
0.013177845,-2.235128736,4.06E+17
-0.088726006,-2.226928764,4.07E+17
-0.031654494,-2.33298955,4.02E+17
-0.043530213,-1.981762378,4.15E+17
-0.094663865,-2.051315177,4.13E+17
0.007239986,-2.05951515,4.13E+17
1.909508855,-3.937689566,1.79E+17
2.002841749,-3.891436033,1.79E+17
2.096174644,-3.8451825,1.78E+17
1.913223885,-3.829591887,1.99E+17
2.00655678,-3.783338354,1.99E+17
1.916938915,-3.721494208,2.18E+17
2.084093474,-3.522239974,2.35E+17
1.998502666,-3.568043337,2.36E+17
1.912911859,-3.6138467,2.36E+17
2.08812053,-3.629887483,2.18E+17
2.002529723,-3.675690845,2.18E+17
2.092147587,-3.737534991,1.99E+17
1.891637645,-4.279548102,1.03E+17
1.993011355,-4.233397256,1.03E+17
1.900274987,-4.165629486,1.30E+17
2.001648696,-4.11947864,1.30E+17
1.908912328,-4.05171087,1.55E+17
2.095578118,-3.959203804,1.55E+17
2.002245223,-4.005457337,1.56E+17
2.094981591,-4.073225108,1.30E+17
1.987241059,-4.353701913,7.19E+16
-0.705021867,0.287191756,4.39E+17
-0.758915406,0.358224435,4.38E+17
-0.812808946,0.429257115,4.37E+17
-0.793906946,0.271687024,4.38E+17
-0.847800485,0.342719703,4.38E+17
-0.882792025,0.256182291,4.37E+17
-0.75767681,0.156908835,4.39E+17
-0.731349338,0.222050295,4.39E+17
-0.820234418,0.206545563,4.38E+17
-0.624405132,0.478401514,4.39E+17
-0.705170917,0.485697607,4.38E+17
-0.785936701,0.492993701,4.37E+17
-0.651277377,0.414664928,4.39E+17
-0.732043161,0.421961021,4.38E+17
-0.678149622,0.350928342,4.39E+17
-0.891935685,-0.804983463,4.34E+17
-0.833541799,-0.699963624,4.35E+17
-0.775147913,-0.594943785,4.37E+17
-0.965952682,-0.701392256,4.34E+17
-0.907558796,-0.596372417,4.35E+17
-1.03996968,-0.597801049,4.34E+17
-0.876357265,-0.41840294,4.37E+17
-0.958163472,-0.508101994,4.35E+17
-0.825752589,-0.506673362,4.37E+17
-0.577421821,-0.839689471,4.36E+17
-0.701724404,-0.863127415,4.35E+17
-0.826026987,-0.886565358,4.34E+17
-0.60673272,-0.946964298,4.35E+17
-0.731035304,-0.970402242,4.33E+17
-0.63604362,-1.054239125,4.33E+17
-0.709239215,-0.67652568,4.37E+17
-0.767633101,-0.781545519,4.35E+17
-0.643330518,-0.758107576,4.37E+17
-0.712987532,-0.508899721,4.38E+17
-0.650827151,-0.422855657,4.39E+17
-0.58866677,-0.336811592,4.40E+17
-0.763592208,-0.420629298,4.38E+17
-0.701431827,-0.334585234,4.39E+17
-0.814196884,-0.332358875,4.38E+17
-0.674235107,-0.1847413,4.40E+17
-0.744215995,-0.258550088,4.39E+17
-0.631450939,-0.260776446,4.40E+17
-0.701313567,0.090969205,4.40E+17
-0.618622851,0.090171037,4.40E+17
-0.535932136,0.089372869,4.41E+17
-0.674986095,0.156110666,4.40E+17
-0.592295379,0.155312498,4.40E+17
-0.648658623,0.221252127,4.40E+17
-0.678985231,0.024144696,4.40E+17
-0.656656896,-0.042679813,4.40E+17
-0.596294516,0.023346528,4.40E+17
-0.478451887,-0.111845374,4.41E+17
-0.55797435,-0.110798968,4.41E+17
-0.637496813,-0.109752561,4.40E+17
-0.515190182,-0.186834114,4.41E+17
-0.594712644,-0.185787707,4.40E+17
-0.551928476,-0.261822853,4.40E+17
-0.49761197,-0.044772627,4.41E+17
-0.516772053,0.022300121,4.41E+17
-0.577134433,-0.04372622,4.41E+17
-1.482666171,2.505882149,3.70E+17
-1.382560886,2.474618048,3.75E+17
-1.282455601,2.443353946,3.80E+17
-1.436847923,2.570038686,3.68E+17
-1.336742638,2.538774584,3.73E+17
-1.391029675,2.634195223,3.65E+17
-1.494917561,2.406309912,3.75E+17
-1.507168951,2.306737676,3.80E+17
-1.394812276,2.375045811,3.80E+17
-1.274327511,2.313188923,3.87E+17
-1.386684186,2.244880788,3.87E+17
-1.26619942,2.183023901,3.93E+17
-1.204561183,2.735821205,3.65E+17
-1.246925581,2.821996179,3.57E+17
-1.289289979,2.908171153,3.49E+17
-1.284813026,2.733752757,3.62E+17
-1.327177424,2.819927731,3.55E+17
-1.365064869,2.731684309,3.60E+17
-1.230525989,2.638332119,3.70E+17
-1.310777832,2.636263671,3.68E+17
-1.256490795,2.540843032,3.75E+17
-1.108776295,3.067322808,3.42E+17
-1.17219208,3.017042825,3.45E+17
-1.235607865,2.966762842,3.47E+17
-1.076145567,2.989459541,3.50E+17
-1.139561351,2.939179558,3.52E+17
-1.043514838,2.911596274,3.57E+17
-1.150879068,2.794412895,3.62E+17
-1.097196953,2.853004584,3.60E+17
-1.193243466,2.880587868,3.55E+17
-0.872094499,3.353652141,3.22E+17
-0.949402411,3.330175274,3.23E+17
-1.026710323,3.306698408,3.23E+17
-0.882327126,3.253393735,3.32E+17
-0.959635038,3.229916868,3.32E+17
-0.892559753,3.153135329,3.41E+17
-1.058457933,3.147835827,3.37E+17
-0.975508843,3.150485578,3.39E+17
-1.042584128,3.227267117,3.30E+17
-1.025827205,3.069972559,3.45E+17
-0.993196477,2.992109292,3.52E+17
-0.942878115,3.07262231,3.47E+17
-0.551646357,3.685949355,2.91E+17
-0.641676052,3.670579952,2.91E+17
-0.731705748,3.65521055,2.91E+17
-0.575836178,3.594495037,3.02E+17
-0.665865873,3.579125635,3.02E+17
-0.600025998,3.50304072,3.12E+17
-0.774583248,3.470287271,3.12E+17
-0.687304623,3.486663996,3.12E+17
-0.753144498,3.562748911,3.02E+17
-0.681930813,3.276925761,3.34E+17
-0.654629208,3.352297414,3.27E+17
-0.627327603,3.427669067,3.20E+17
-0.741907833,3.33592069,3.27E+17
-0.714606228,3.411292343,3.20E+17
-0.801884853,3.394915618,3.20E+17
-0.75214046,3.235662284,3.37E+17
-0.81211748,3.294657212,3.30E+17
-0.822350106,3.194398806,3.39E+17
-0.178527621,3.991191645,2.52E+17
-0.275600227,3.984571785,2.52E+17
-0.372672833,3.977951924,2.52E+17
-0.21807946,3.897787457,2.66E+17
-0.315152066,3.891167597,2.66E+17
-0.257631299,3.80438327,2.79E+17
-0.437514791,3.786396871,2.80E+17
-0.347573045,3.79539007,2.80E+17
-0.405093812,3.882174397,2.66E+17
-0.291198145,3.715145144,2.91E+17
-0.381139891,3.706151944,2.91E+17
-0.471081637,3.697158745,2.91E+17
-0.324764991,3.625907018,3.02E+17
-0.414706737,3.616913818,3.02E+17
-0.358331837,3.536668892,3.12E+17
-0.519461278,3.51425011,3.13E+17
-0.438896557,3.525459501,3.13E+17
-0.495271457,3.605704428,3.02E+17
-0.166757068,3.807152458,2.80E+17
-0.075882837,3.809921646,2.80E+17
0.014991394,3.812690834,2.79E+17
-0.127205229,3.900556646,2.66E+17
-0.036330998,3.903325834,2.66E+17
-0.08765339,3.993960833,2.52E+17
-1.182346614,0.93870305,4.28E+17
-1.210077126,0.865943465,4.28E+17
-1.237807637,0.79318388,4.29E+17
-1.106017789,0.877482708,4.30E+17
-1.133748301,0.804723123,4.30E+17
-1.029688964,0.816262366,4.32E+17
-1.196685478,0.69827587,4.30E+17
-1.155563318,0.603367859,4.32E+17
-1.092626141,0.709815113,4.32E+17
-0.921031312,0.605613985,4.35E+17
-0.975360138,0.710938175,4.34E+17
-1.038297315,0.604490922,4.34E+17
-1.244479888,1.199605126,4.23E+17
-1.156740512,1.161308828,4.25E+17
-1.069001136,1.12301253,4.27E+17
-1.18467609,1.25778642,4.23E+17
-1.096936714,1.219490122,4.25E+17
-1.124872293,1.315967714,4.23E+17
-1.195450671,1.040953105,4.26E+17
-1.132225903,1.081982818,4.27E+17
-1.21996528,1.120279115,4.25E+17
-1.119121846,0.979732763,4.28E+17
-1.042793021,0.918512421,4.30E+17
-1.055897078,1.020762476,4.29E+17
-0.943550637,1.757092328,4.15E+17
-1.030582598,1.70850406,4.15E+17
-1.117614559,1.659915792,4.15E+17
-0.935327659,1.659245977,4.18E+17
-1.022359619,1.610657709,4.18E+17
-0.92710468,1.561399626,4.21E+17
-1.077573474,1.462096746,4.21E+17
-1.002339077,1.511748186,4.21E+17
-1.097594017,1.561006269,4.18E+17
-0.931411364,1.318190331,4.26E+17
-0.929975803,1.399260096,4.24E+17
-0.928540242,1.480329861,4.22E+17
-1.0052102,1.349608656,4.24E+17
-1.003774639,1.430678421,4.22E+17
-1.079009036,1.381026981,4.22E+17
-0.977274622,1.253131064,4.26E+17
-1.051073457,1.284549389,4.25E+17
-1.023137879,1.188071797,4.27E+17
-0.853145401,1.599304203,4.21E+17
-0.779186122,1.637208779,4.21E+17
-0.705226842,1.675113355,4.20E+17
-0.861368379,1.697150554,4.18E+17
-0.7874091,1.73505513,4.18E+17
-0.869591358,1.794996904,4.15E+17
-0.804595632,0.572556063,4.37E+17
-0.742488778,0.644822331,4.37E+17
-0.680381925,0.7170886,4.37E+17
-0.858924458,0.677880253,4.35E+17
-0.796817604,0.750146522,4.35E+17
-0.913253284,0.783204444,4.34E+17
-0.643064063,0.557963876,4.38E+17
-0.661722994,0.637526238,4.37E+17
-0.723829847,0.565259969,4.38E+17
-1.15439889,2.10504342,3.99E+17
-1.050726451,2.157227961,3.99E+17
-0.947054011,2.209412501,3.99E+17
-1.162526981,2.235208442,3.94E+17
-1.058854541,2.287392983,3.93E+17
-1.170655071,2.365373464,3.87E+17
-0.948627212,2.091254561,4.04E+17
-1.052299652,2.03907002,4.04E+17
-0.950200414,1.97309662,4.08E+17
-0.861215683,1.894945209,4.12E+17
-0.77065775,1.934951738,4.12E+17
-0.680099817,1.974958268,4.12E+17
-0.859642481,2.013103149,4.08E+17
-0.769084548,2.053109679,4.08E+17
-0.85806928,2.13126109,4.04E+17
-0.688475492,1.875009964,4.15E+17
-0.779033425,1.835003434,4.15E+17
-0.696851167,1.77506166,4.18E+17
0.152808674,4.083804784,2.36E+17
0.055547189,4.084068467,2.37E+17
-0.041714297,4.08433215,2.37E+17
0.10686958,3.993433468,2.52E+17
0.009608095,3.993697151,2.52E+17
0.060930487,3.903062151,2.66E+17
0.001673395,4.375847716,1.79E+17
-0.102455732,4.372226518,1.80E+17
-0.20658486,4.36860532,1.80E+17
-0.045209664,4.278763755,2.00E+17
-0.149338792,4.275142557,2.00E+17
-0.092092723,4.181679794,2.19E+17
0.005168762,4.181416111,2.19E+17
0.102430248,4.181152428,2.19E+17
0.052051822,4.278500072,2.00E+17
-0.278674027,4.669100343,1.04E+17
-0.389786536,4.661174628,1.04E+17
-0.215279008,4.57301208,1.31E+17
-0.326391517,4.565086364,1.31E+17
-0.262996498,4.468998101,1.56E+17
-0.15886737,4.472619299,1.56E+17
-0.054738242,4.476240497,1.56E+17
-0.11114988,4.576633278,1.31E+17
-0.341718759,4.772511853,7.22E+16
1.827087149,-3.55835172,2.51E+17
1.912677957,-3.512548357,2.51E+17
1.998268764,-3.466744994,2.51E+17
1.826853247,-3.457053378,2.65E+17
1.912444055,-3.411250015,2.65E+17
1.826619345,-3.355755035,2.78E+17
1.74445476,-3.394005437,2.79E+17
1.662290175,-3.432255839,2.79E+17
1.744688662,-3.49530378,2.66E+17
0.276315797,-2.432149456,3.97E+17
0.15871492,-2.431716426,3.98E+17
0.041114043,-2.431283395,3.98E+17
0.229797007,-2.544917789,3.92E+17
0.11219613,-2.544484759,3.92E+17
0.183278217,-2.657686122,3.86E+17
0.085946383,-2.333422581,4.02E+17
0.203547259,-2.333855611,4.02E+17
0.130778722,-2.235561767,4.06E+17
0.871325277,-3.352214929,3.22E+17
0.950678134,-3.326091695,3.23E+17
1.030030991,-3.299968462,3.23E+17
0.878802679,-3.252772025,3.32E+17
0.958155535,-3.226648791,3.33E+17
0.88628008,-3.15332912,3.41E+17
0.747704475,-3.237173808,3.37E+17
0.809514876,-3.294694369,3.30E+17
0.816992278,-3.195251464,3.39E+17
0.724715528,-3.159796781,3.44E+17
0.79400333,-3.117874437,3.46E+17
0.701726581,-3.082419753,3.51E+17
0.423813915,-2.895287613,3.69E+17
0.501885914,-2.918683078,3.67E+17
0.579957914,-2.942078542,3.64E+17
0.472393997,-2.81379655,3.74E+17
0.550465997,-2.837192015,3.72E+17
0.520974079,-2.732305487,3.79E+17
0.344322447,-2.826512873,3.75E+17
0.392902529,-2.74502181,3.79E+17
0.264830978,-2.757738133,3.79E+17
0.311349768,-2.644969799,3.86E+17
0.439421319,-2.632253477,3.85E+17
0.357868558,-2.532201466,3.92E+17
0.78315638,-2.889856305,3.64E+17
0.725254197,-2.942225894,3.62E+17
0.667352014,-2.994595482,3.59E+17
0.817530947,-2.977680577,3.57E+17
0.759628764,-3.030050165,3.54E+17
0.851905513,-3.065504848,3.49E+17
0.69576228,-2.837339366,3.70E+17
0.60836818,-2.784822427,3.74E+17
0.637860097,-2.889708954,3.67E+17
1.331753152,-3.478483377,2.91E+17
1.417475832,-3.443519996,2.92E+17
1.503198512,-3.408556614,2.91E+17
1.340548753,-3.381570368,3.03E+17
1.426271433,-3.346606986,3.02E+17
1.349344353,-3.284657359,3.13E+17
1.266865051,-3.31420095,3.13E+17
1.184385748,-3.343744541,3.13E+17
1.25806945,-3.411113959,3.03E+17
1.143875348,-3.131134878,3.36E+17
1.129885714,-3.21185263,3.29E+17
1.11589608,-3.292570381,3.21E+17
1.212365017,-3.182309039,3.29E+17
1.198375382,-3.26302679,3.21E+17
1.280854685,-3.233483199,3.21E+17
1.058010259,-3.138532959,3.38E+17
0.97214517,-3.14593104,3.40E+17
1.044020625,-3.21925071,3.31E+17
1.580314249,-3.375212098,2.91E+17
1.662478834,-3.336961696,2.91E+17
1.744643419,-3.298711294,2.91E+17
1.580502908,-3.279917954,3.02E+17
1.662667493,-3.241667553,3.02E+17
1.580691566,-3.184623811,3.12E+17
1.503575829,-3.217968327,3.13E+17
1.426460091,-3.251312843,3.13E+17
1.50338717,-3.31326247,3.02E+17
2.058880236,-3.217514604,2.78E+17
1.981459939,-3.263594748,2.79E+17
1.904039642,-3.309674892,2.79E+17
2.067284649,-3.319089727,2.65E+17
1.989864352,-3.365169871,2.65E+17
2.075689061,-3.420664851,2.51E+17
-0.383319432,-1.495826284,4.27E+17
-0.360514144,-1.406357647,4.29E+17
-0.337708857,-1.316889011,4.31E+17
-0.447233132,-1.453960565,4.28E+17
-0.424427844,-1.364491928,4.30E+17
-0.511146831,-1.412094845,4.28E+17
-0.533643065,-1.312700242,4.30E+17
-0.446924078,-1.265097324,4.31E+17
-0.556139299,-1.213305638,4.31E+17
-0.382899775,-1.029606231,4.35E+17
-0.477051356,-1.073575471,4.34E+17
-0.571202938,-1.117544711,4.33E+17
-0.367836135,-1.125367157,4.34E+17
-0.461987717,-1.169336398,4.33E+17
-0.352772496,-1.221128084,4.33E+17
-0.447740457,-0.966300644,4.36E+17
-0.512581139,-0.902995058,4.36E+17
-0.541892038,-1.010269884,4.35E+17
-0.098281881,-1.794668794,4.21E+17
-0.102263351,-1.685327982,4.24E+17
-0.10624482,-1.57598717,4.26E+17
-0.177015333,-1.769495729,4.22E+17
-0.180996802,-1.660154917,4.24E+17
-0.255748784,-1.744322663,4.22E+17
-0.306164753,-1.582192338,4.26E+17
-0.280956769,-1.6632575,4.24E+17
-0.206204787,-1.579089754,4.26E+17
-0.283359466,-1.492723701,4.28E+17
-0.183399499,-1.489621117,4.28E+17
-0.260554178,-1.403255064,4.30E+17
-0.095744817,-1.32737032,4.31E+17
-0.176399497,-1.32387655,4.31E+17
-0.257054177,-1.32038278,4.31E+17
-0.099244818,-1.410242604,4.30E+17
-0.179899498,-1.406748834,4.30E+17
-0.102744819,-1.493114887,4.28E+17
-0.004440583,-1.884163739,4.18E+17
0.046329616,-1.961916511,4.16E+17
0.097099815,-2.039669283,4.13E+17
0.085419246,-1.864317873,4.19E+17
0.136189445,-1.942070645,4.17E+17
0.175279075,-1.844472006,4.19E+17
-0.008422052,-1.774822928,4.22E+17
0.081437777,-1.754977061,4.22E+17
-0.012403522,-1.665482116,4.24E+17
0.396395547,-2.124166301,4.09E+17
0.283600426,-2.128533508,4.10E+17
0.170805305,-2.132900715,4.10E+17
0.356368963,-2.226827352,4.06E+17
0.243573843,-2.231194559,4.06E+17
0.31634238,-2.329488404,4.01E+17
0.209894936,-2.035302076,4.13E+17
0.322690056,-2.030934869,4.13E+17
0.248984566,-1.937703438,4.16E+17
2.165884622,-3.470512416,2.35E+17
2.247675771,-3.418784857,2.35E+17
2.32946692,-3.367057299,2.35E+17
2.15748021,-3.368937292,2.51E+17
2.239271359,-3.317209734,2.51E+17
2.149075797,-3.267362169,2.65E+17
2.185808234,-3.792539785,1.79E+17
2.275441824,-3.739897071,1.79E+17
2.365075414,-3.687254356,1.78E+17
2.181781177,-3.684892277,1.99E+17
2.271414767,-3.632249562,1.99E+17
2.17775412,-3.577244768,2.18E+17
2.341336418,-3.473789652,2.17E+17
2.259545269,-3.52551721,2.18E+17
2.353205916,-3.580522004,1.99E+17
2.192177905,-4.134063741,1.03E+17
2.289970746,-4.080881071,1.03E+17
2.192774432,-4.020042437,1.30E+17
2.290567272,-3.966859767,1.30E+17
2.193370958,-3.906021133,1.55E+17
2.372638138,-3.800735704,1.55E+17
2.283004548,-3.853378419,1.55E+17
2.380200862,-3.914217052,1.30E+17
2.292797432,-4.201113488,7.18E+16
-0.56142507,0.512717025,4.39E+17
-0.498445008,0.547032537,4.39E+17
-0.435464946,0.581348049,4.39E+17
-0.580084001,0.592279387,4.38E+17
-0.517103939,0.626594899,4.39E+17
-0.598742932,0.671841749,4.38E+17
-0.565406775,0.426481485,4.40E+17
-0.506408417,0.374561456,4.40E+17
-0.447410059,0.322641427,4.41E+17
-0.502426713,0.460796997,4.40E+17
-0.443428355,0.408876968,4.40E+17
-0.439446651,0.495112508,4.40E+17
-0.592279019,0.362744899,4.40E+17
-0.619151264,0.299008313,4.40E+17
-0.533280662,0.31082487,4.40E+17
-0.476917418,0.244885241,4.41E+17
-0.562788021,0.233068684,4.40E+17
-0.506424777,0.167129055,4.41E+17
-0.529989714,-0.74439202,4.38E+17
-0.482557607,-0.649094569,4.39E+17
-0.435125501,-0.553797117,4.40E+17
-0.595898411,-0.662810125,4.38E+17
-0.548466305,-0.567512673,4.39E+17
-0.661807109,-0.581228229,4.38E+17
-0.537486347,-0.409140101,4.40E+17
-0.599646728,-0.495184165,4.39E+17
-0.486305924,-0.481468609,4.40E+17
-0.340369512,-0.949805508,4.36E+17
-0.297839249,-0.870004786,4.37E+17
-0.255308986,-0.790204064,4.38E+17
-0.405210194,-0.886499922,4.37E+17
-0.362679931,-0.8066992,4.38E+17
-0.470050876,-0.823194335,4.37E+17
-0.375186662,-0.632599433,4.39E+17
