x,y,w
-3.543905776,4.194238835,-3.97E-07
-3.611666238,4.092378768,-4.24E-07
-3.417788442,4.194488588,-4.14E-07
-3.485548904,4.092628521,-4.45E-07
-3.359431569,4.092878275,-4.63E-07
-3.554805376,3.980228298,-4.73E-07
-3.497944514,3.868077828,-5.20E-07
-3.428688042,3.980478051,-4.94E-07
-3.182960609,3.802608652,-5.92E-07
-3.241784263,3.899365193,-5.51E-07
-3.311040735,3.786964969,-5.78E-07
-3.369864388,3.88372151,-5.37E-07
-3.300607916,3.996121734,-5.08E-07
-3.439120861,3.771321286,-5.60E-07
-3.259165912,3.609656658,-6.38E-07
-3.349143386,3.690488972,-6.00E-07
-3.221063261,3.706132655,-6.16E-07
-3.181855054,3.513218161,-6.75E-07
-3.143752402,3.609694158,-6.55E-07
-3.066441544,3.51325566,-6.91E-07
-3.028338893,3.609731657,-6.70E-07
-2.951028034,3.51329316,-7.04E-07
-3.105649751,3.706170154,-6.32E-07
-3.060655837,3.340815972,-7.31E-07
-3.121255446,3.427017067,-7.04E-07
-3.005841936,3.427054566,-7.19E-07
-2.99611162,3.230530424,-7.59E-07
-2.941297718,3.316769018,-7.49E-07
-2.876753501,3.20648347,-7.74E-07
-2.8219396,3.292722063,-7.63E-07
-2.757395382,3.182436515,-7.85E-07
-2.886483817,3.403007612,-7.36E-07
-2.929769134,3.048459227,-7.91E-07
-2.962940377,3.139494826,-7.76E-07
-2.843582258,3.115447871,-7.90E-07
-2.772421893,2.989070581,-8.07E-07
-2.851095514,3.018764904,-8.01E-07
-2.764908638,3.085753548,-7.98E-07
-2.622275321,2.721541975,-8.20E-07
-2.512332005,2.701096247,-8.15E-07
-2.402388689,2.680650519,-8.06E-07
-2.553424526,2.817971968,-8.17E-07
-2.44348121,2.79752624,-8.12E-07
-2.484573731,2.914401961,-8.12E-07
-2.681481343,2.89972573,-8.16E-07
-2.651878332,2.810633852,-8.20E-07
-2.583027537,2.907063846,-8.15E-07
-2.673968087,2.996408697,-8.09E-07
-2.575514282,3.003746813,-8.09E-07
-2.666454832,3.093091664,-8.00E-07
-2.155706356,2.764529853,-7.83E-07
-2.265328815,2.814487223,-7.98E-07
-2.224236294,2.697611501,-7.87E-07
-2.333858752,2.747568871,-8.02E-07
-2.374951273,2.864444592,-8.08E-07
-2.292766231,2.63069315,-7.91E-07
-2.014739374,2.29733638,-6.83E-07
-2.093651232,2.31607533,-7.07E-07
-2.028640576,2.386497882,-7.07E-07
-2.107552433,2.405236832,-7.29E-07
-2.042541777,2.475659383,-7.28E-07
-2.172563089,2.334814281,-7.29E-07
-2.213803897,2.434608637,-7.55E-07
-2.148793241,2.505031188,-7.54E-07
-2.255044705,2.534402993,-7.76E-07
-2.11798483,2.668239696,-7.70E-07
-2.186514767,2.601321345,-7.73E-07
-2.080263303,2.57194954,-7.52E-07
-2.040205343,1.176004873,-2.95E-07
-1.913473452,1.156283006,-2.05E-07
-1.968163916,1.292844645,-2.97E-07
-2.097134518,1.40003352,-4.12E-07
-2.068669931,1.288019196,-3.54E-07
-1.996628503,1.404858969,-3.60E-07
-2.08286267,1.488582049,-4.39E-07
-1.982356655,1.493407498,-3.89E-07
-2.068590822,1.577130578,-4.65E-07
-1.921390629,1.750064636,-4.66E-07
-1.999202082,1.720327643,-4.89E-07
-1.912967915,1.636604563,-4.14E-07
-1.990779369,1.606867571,-4.40E-07
-2.077013536,1.690590651,-5.11E-07
-1.904545202,1.523144491,-3.61E-07
-1.989601435,1.824439841,-5.25E-07
-2.067412888,1.794702848,-5.45E-07
-2.05781224,1.898815045,-5.77E-07
-1.836157902,2.005091978,-5.33E-07
-1.932779617,1.994458068,-5.65E-07
-1.864568811,1.920082864,-5.11E-07
-1.961190526,1.909448955,-5.45E-07
-2.029401331,1.983824159,-5.96E-07
-1.89297972,1.83507375,-4.89E-07
-1.945944749,2.140480578,-6.19E-07
-1.98767304,2.062152369,-6.07E-07
-1.891051326,2.072786278,-5.78E-07
-1.921105487,2.246467921,-6.44E-07
-1.935006688,2.335629422,-6.72E-07
-1.841372801,2.284760963,-6.32E-07
-1.855274002,2.373922464,-6.61E-07
-1.761640115,2.323054004,-6.20E-07
-1.94890789,2.424790923,-6.97E-07
-1.866212063,2.17877362,-6.06E-07
-1.81131864,2.11107932,-5.64E-07
-1.786479377,2.217066662,-5.93E-07
1.098149389,-1.934756182,-1.92E-07
1.086515595,-2.074135697,-2.78E-07
1.207931739,-1.998082522,-2.77E-07
1.303214124,-2.153376196,-4.00E-07
1.194864859,-2.113755946,-3.39E-07
1.316281004,-2.037702772,-3.43E-07
1.457017036,-2.07317009,-4.16E-07
1.38011558,-2.113273143,-4.07E-07
1.393182459,-1.997599719,-3.52E-07
1.554774192,-2.088587598,-4.61E-07
1.490939615,-2.013017227,-4.00E-07
1.588696771,-2.028434735,-4.47E-07
1.524862195,-1.952864363,-3.83E-07
1.622619351,-1.968281871,-4.32E-07
1.427105039,-1.937446856,-3.33E-07
1.680277412,-2.039105873,-4.87E-07
1.646354832,-2.099258736,-5.00E-07
1.737935473,-2.109929875,-5.38E-07
1.892130633,-2.129220529,-5.98E-07
1.977960002,-2.197007629,-6.46E-07
2.06378937,-2.26479473,-6.87E-07
1.988667733,-2.077687182,-6.12E-07
2.074497101,-2.145474282,-6.59E-07
2.085204832,-2.026153834,-6.28E-07
2.2268138,-2.185124357,-7.09E-07
2.145301585,-2.224959543,-6.98E-07
2.156009316,-2.105639095,-6.71E-07
1.817930157,-1.911097926,-4.88E-07
1.810484616,-2.000983243,-5.22E-07
1.907021715,-1.949449895,-5.39E-07
1.899576174,-2.039335212,-5.69E-07
1.803039075,-2.09086856,-5.54E-07
1.996113274,-1.987801865,-5.85E-07
1.752826555,-1.930159241,-4.69E-07
1.745381014,-2.020044558,-5.05E-07
1.687722953,-1.949220556,-4.51E-07
2.246148534,-1.798909187,-6.12E-07
2.192500633,-1.874657403,-6.17E-07
2.292890293,-1.878700804,-6.50E-07
2.239242393,-1.95444902,-6.54E-07
2.138852733,-1.950405618,-6.22E-07
2.185594493,-2.030197236,-6.59E-07
2.339632053,-1.958492422,-6.84E-07
2.285984153,-2.034240638,-6.88E-07
2.386373813,-2.03828404,-7.14E-07
2.356788637,-2.113725899,-7.23E-07
2.256398977,-2.109682497,-6.99E-07
2.327203461,-2.189167759,-7.32E-07
2.455651502,-2.560781172,-8.03E-07
2.467123911,-2.664955199,-8.11E-07
2.478596321,-2.769129227,-8.14E-07
2.568916002,-2.598611804,-8.15E-07
2.580388412,-2.702785832,-8.18E-07
2.682180503,-2.636442437,-8.21E-07
2.651312212,-2.854824624,-8.18E-07
2.564954266,-2.811976925,-8.18E-07
2.666746357,-2.74563353,-8.21E-07
2.758528389,-2.840199929,-8.18E-07
2.865744567,-2.825575234,-8.15E-07
2.773962535,-2.731008835,-8.21E-07
2.379390322,-2.274287838,-7.58E-07
2.408975499,-2.198845978,-7.50E-07
2.46116236,-2.283966058,-7.73E-07
2.490747537,-2.208524198,-7.66E-07
2.542934398,-2.293644277,-7.85E-07
2.438560675,-2.123404119,-7.42E-07
2.394313228,-2.360401478,-7.74E-07
2.409236133,-2.446515119,-7.87E-07
2.476085266,-2.370079698,-7.87E-07
2.522500634,-2.484345751,-8.04E-07
2.635765135,-2.522176384,-8.15E-07
2.589349766,-2.40791033,-8.03E-07
3.013862479,-2.608032693,-8.12E-07
2.90330182,-2.617502607,-8.18E-07
2.995083852,-2.712069006,-8.11E-07
2.884523193,-2.721538921,-8.18E-07
2.792741162,-2.626972522,-8.21E-07
2.976305225,-2.816105319,-8.08E-07
3.250520737,-2.920851934,-7.64E-07
3.151519865,-2.891143184,-7.82E-07
3.24651226,-2.832435987,-7.73E-07
3.147511388,-2.802727237,-7.90E-07
3.242503783,-2.74402004,-7.79E-07
3.052518993,-2.861434435,-7.97E-07
3.090076247,-2.653361809,-8.04E-07
3.07129762,-2.757398122,-8.02E-07
3.166290015,-2.698690924,-7.93E-07
3.339998921,-2.974503882,-7.42E-07
3.407460488,-3.047775408,-7.19E-07
3.474922056,-3.121046935,-6.93E-07
3.425468629,-2.939739883,-7.27E-07
3.492930196,-3.01301141,-7.03E-07
3.510938337,-2.904975884,-7.10E-07
3.335990445,-2.886087935,-7.52E-07
3.421460153,-2.851323936,-7.37E-07
3.331981968,-2.797671988,-7.60E-07
3.79402217,-3.113206706,-6.03E-07
3.681652752,-3.151831958,-6.33E-07
3.777081465,-3.244907152,-5.90E-07
3.664712046,-3.283532403,-6.18E-07
3.569283333,-3.190457209,-6.59E-07
3.760140759,-3.376607598,-5.74E-07
3.605299615,-2.974386158,-6.78E-07
3.587291474,-3.082421684,-6.70E-07
3.699660892,-3.043796432,-6.42E-07
4.089806202,-3.32560326,-4.66E-07
3.974270819,-3.386504854,-5.01E-07
4.091268749,-3.446154189,-4.49E-07
3.975733366,-3.507055783,-4.81E-07
3.858735436,-3.447406449,-5.31E-07
4.092731296,-3.566705118,-4.30E-07
3.991211524,-3.254804409,-5.14E-07
3.875676142,-3.315706003,-5.47E-07
3.892616847,-3.184005558,-5.60E-07
4.194566549,-3.628021839,-3.82E-07
4.297019757,-3.687581146,-3.33E-07
4.399472964,-3.747140453,-2.84E-07
4.294939254,-3.568787631,-3.50E-07
4.397392462,-3.628346938,-3.00E-07
4.395311959,-3.509553422,-3.14E-07
4.293476707,-3.448236702,-3.66E-07
4.193104001,-3.50747091,-4.00E-07
4.191641454,-3.386919981,-4.17E-07
4.500721787,-3.808914609,-2.35E-07
4.600318748,-3.87202691,-1.86E-07
4.699915709,-3.935139211,-1.38E-07
4.599890106,-3.751895249,-1.98E-07
4.699487067,-3.81500755,-1.47E-07
4.699058426,-3.694875889,-1.55E-07
4.597809604,-3.633101733,-2.09E-07
4.498641284,-3.690121093,-2.49E-07
4.496560782,-3.571327578,-2.61E-07
4.800229567,-3.999810211,-9.08E-08
4.900114783,-4.06780634,-4.46E-08
5,-4.135802469,-1.48E-25
4.900114783,-3.94434955,-4.80E-08
5,-4.012345679,-1.57E-23
5,-3.888888889,0
4.899686142,-3.824217889,-5.11E-08
4.799800925,-3.87967855,-9.73E-08
4.799372284,-3.759546889,-1.03E-07
-3.292455929,4.195695549,-4.29E-07
-3.350812802,4.297305863,-3.78E-07
-3.22548029,4.298512824,-3.90E-07
-3.283837162,4.400123137,-3.37E-07
-3.15850465,4.401330098,-3.46E-07
-3.409169674,4.398916176,-3.26E-07
-3.468656496,4.49881813,-2.73E-07
-3.527266141,4.599873198,-2.19E-07
-3.402810805,4.599927046,-2.28E-07
-3.461420451,4.700982114,-1.71E-07
-3.336965115,4.701035961,-1.77E-07
-3.585875787,4.700928266,-1.64E-07
-3.277478293,4.601134007,-2.35E-07
-3.343323984,4.500025091,-2.83E-07
-3.217991471,4.501232052,-2.91E-07
-3.646393588,4.800582946,-1.09E-07
-3.705912843,4.900291473,-5.46E-08
-3.582456053,4.900291473,-5.72E-08
-3.641975309,5,-8.33E-25
-3.518518519,5,0
-3.765432099,5,-1.81E-23
-3.458000717,4.90034532,-5.94E-08
-3.521938252,4.800636793,-1.14E-07
-3.397482916,4.800690641,-1.18E-07
-3.097548904,4.303491755,-3.99E-07
-3.164524543,4.200674481,-4.40E-07
-3.231500183,4.097857207,-4.77E-07
-3.036593157,4.205653413,-4.49E-07
-3.103568797,4.102836138,-4.89E-07
-2.975637411,4.10781507,-4.98E-07
-3.113852877,3.904344125,-5.65E-07
-3.17267653,4.001100666,-5.22E-07
-3.044745144,4.006079597,-5.34E-07
-2.910211814,4.008304155,-5.45E-07
-2.979319546,3.906568682,-5.78E-07
-3.048427279,3.804833209,-6.07E-07
-2.844786216,3.90879324,-5.89E-07
-2.913893949,3.807057767,-6.20E-07
-2.779360618,3.809282325,-6.29E-07
-2.893805562,3.611956215,-6.83E-07
-2.971116421,3.708394712,-6.47E-07
-2.83658309,3.71061927,-6.58E-07
-2.710813116,3.709765593,-6.67E-07
-2.768035588,3.611102538,-6.93E-07
-2.82525806,3.512439483,-7.15E-07
-2.642265613,3.61024886,-7.00E-07
-2.699488085,3.511585805,-7.23E-07
-2.57371811,3.510732128,-7.28E-07
-2.634943868,3.401300257,-7.51E-07
-2.760713842,3.402153934,-7.45E-07
-2.696169625,3.291868386,-7.70E-07
-2.438602824,3.225941635,-7.84E-07
-2.483641253,3.320871799,-7.70E-07
-2.54486701,3.211439928,-7.87E-07
-2.589905439,3.306370093,-7.71E-07
-2.528679681,3.415801964,-7.51E-07
-2.651131196,3.196938222,-7.87E-07
-2.453926459,3.122095077,-7.97E-07
-2.560190646,3.10759337,-8.00E-07
-2.469250095,3.018248519,-8.06E-07
-2.184629101,3.080587516,-7.87E-07
-2.284610645,3.025192331,-7.97E-07
-2.174988186,2.975234962,-7.90E-07
-2.27496973,2.919839777,-8.00E-07
-2.384592188,2.969797146,-8.06E-07
-2.165347271,2.869882407,-7.89E-07
-2.353944916,3.177490262,-7.88E-07
-2.369268552,3.073643704,-7.99E-07
-2.269287009,3.129038889,-7.89E-07
-1.95960164,2.927279583,-7.66E-07
-2.034610794,2.978382227,-7.76E-07
-2.024969879,2.873029673,-7.72E-07
-2.099979033,2.924132317,-7.83E-07
-2.109619948,3.029484872,-7.83E-07
-2.090338118,2.818779763,-7.78E-07
-1.971666596,2.543124575,-7.26E-07
-1.878032709,2.492256116,-6.95E-07
-1.784398821,2.441387656,-6.60E-07
-1.900791415,2.610589767,-7.23E-07
-1.807157528,2.559721308,-6.94E-07
-1.829916234,2.678054959,-7.20E-07
-2.009388122,2.639414732,-7.48E-07
-1.938512942,2.706879924,-7.45E-07
-2.047109649,2.735704888,-7.66E-07
-1.916373172,2.844204708,-7.55E-07
-1.98174141,2.789954798,-7.61E-07
-1.873144703,2.761129834,-7.40E-07
-1.758023043,2.930663621,-7.37E-07
-1.825215909,2.929535608,-7.47E-07
-1.78198744,2.846460734,-7.34E-07
-1.849180306,2.845332721,-7.45E-07
-1.892408775,2.928407595,-7.57E-07
-1.805951837,2.762257846,-7.28E-07
-1.575049587,2.534512429,-6.32E-07
-1.660005136,2.582359939,-6.65E-07
-1.637246429,2.464026287,-6.28E-07
-1.722201979,2.511873797,-6.63E-07
-1.744960685,2.630207449,-6.94E-07
-1.699443272,2.393540146,-6.24E-07
-1.804955908,1.512100286,-3.00E-07
-1.683611526,1.470730372,-2.08E-07
-1.713789328,1.614516153,-3.00E-07
-1.821801335,1.739020431,-4.15E-07
-1.813378622,1.625560358,-3.59E-07
-1.722212042,1.727976226,-3.62E-07
-1.793390426,1.824029545,-4.40E-07
-1.693801133,1.81298534,-3.90E-07
-1.764979518,1.909038659,-4.65E-07
-1.587072548,2.063226412,-4.62E-07
-1.670101,2.043848267,-4.86E-07
-1.598922615,1.947794948,-4.13E-07
-1.681951066,1.928416803,-4.39E-07
-1.753129451,2.024470122,-5.09E-07
-1.610772682,1.832363484,-3.60E-07
-1.645261737,2.149835609,-5.21E-07
-1.728290188,2.130457465,-5.43E-07
-1.703450926,2.236444807,-5.74E-07
-1.459904582,2.296657992,-5.19E-07
-1.560483093,2.305456663,-5.54E-07
-1.502293904,2.218847465,-5.00E-07
-1.602872415,2.227646136,-5.37E-07
-1.661061604,2.314255334,-5.88E-07
-1.544683226,2.141036939,-4.81E-07
-1.536667918,2.455227617,-5.99E-07
-1.598864761,2.384741475,-5.93E-07
-1.49828625,2.375942804,-5.61E-07
1.53382505,-1.760428948,-2.84E-07
1.416995791,-1.711248816,-1.95E-07
1.431586467,-1.841229148,-2.80E-07
1.627100779,-1.872064163,-3.88E-07
1.529343623,-1.856646656,-3.35E-07
1.631582206,-1.775846456,-3.41E-07
1.692204381,-1.853002848,-4.08E-07
1.757307982,-1.833941533,-4.28E-07
1.696685808,-1.756785141,-3.63E-07
1.867120472,-1.848421589,-4.83E-07
1.806498298,-1.771265197,-4.23E-07
1.916310788,-1.785745253,-4.78E-07
1.855688614,-1.70858886,-4.18E-07
1.965501104,-1.723068916,-4.75E-07
1.745876124,-1.694108804,-3.57E-07
1.956212031,-1.886773559,-5.34E-07
2.04530359,-1.925125528,-5.82E-07
2.005402347,-1.824097222,-5.31E-07
2.15259939,-1.773629097,-5.71E-07
2.09895149,-1.849377312,-5.76E-07
2.059050247,-1.748349006,-5.25E-07
2.145790671,-1.560697405,-4.95E-07
2.085694148,-1.614821242,-4.87E-07
2.179243292,-1.640101333,-5.36E-07
2.119146769,-1.694225169,-5.30E-07
2.025597626,-1.668945079,-4.81E-07
2.212695913,-1.71950526,-5.76E-07
2.229893476,-1.558131878,-5.30E-07
2.263346097,-1.637535805,-5.69E-07
2.296798718,-1.716939733,-6.05E-07
2.313996282,-1.555566351,-5.63E-07
2.347448903,-1.634970278,-5.99E-07
2.398099088,-1.553000824,-5.94E-07
2.483068214,-1.829289763,-6.90E-07
2.454745172,-1.73719345,-6.60E-07
2.404094987,-1.819162904,-6.66E-07
2.375771945,-1.727066591,-6.34E-07
2.42642213,-1.645097137,-6.28E-07
2.32512176,-1.809036046,-6.41E-07
2.450836747,-1.898954522,-6.98E-07
2.37186352,-1.888827663,-6.75E-07
2.41860528,-1.968619281,-7.06E-07
2.54143797,-1.891525271,-7.17E-07
2.509206503,-1.96119003,-7.24E-07
2.476975036,-2.030854789,-7.32E-07
2.599807726,-1.95376078,-7.40E-07
2.567576259,-2.023425539,-7.47E-07
2.658177482,-2.015996288,-7.60E-07
2.529161898,-2.115974868,-7.57E-07
2.581348759,-2.201094948,-7.78E-07
2.619763121,-2.108545618,-7.69E-07
2.658911434,-2.290288012,-7.97E-07
2.697325795,-2.197738682,-7.90E-07
2.77488847,-2.286931747,-8.04E-07
2.813302831,-2.194382417,-7.97E-07
2.890865505,-2.283575482,-8.07E-07
2.735740156,-2.105189353,-7.82E-07
2.705326802,-2.404554065,-8.11E-07
2.75174217,-2.518820118,-8.19E-07
2.821303838,-2.4011978,-8.14E-07
2.972863488,-2.499880289,-8.14E-07
2.862302829,-2.509350204,-8.18E-07
2.931864497,-2.391727886,-8.13E-07
3.084530174,-2.544237686,-8.06E-07
3.160743942,-2.589566802,-7.97E-07
3.236957711,-2.634895918,-7.85E-07
3.15519787,-2.48044268,-7.99E-07
3.231411638,-2.525771796,-7.89E-07
3.225865565,-2.416647673,-7.90E-07
3.043531183,-2.436085283,-8.09E-07
3.114198878,-2.372290276,-8.02E-07
3.002532192,-2.327932879,-8.07E-07
3.333072129,-2.688014719,-7.66E-07
3.422550314,-2.741666667,-7.45E-07
3.512028498,-2.795318615,-7.19E-07
3.423640474,-2.632009398,-7.50E-07
3.513118659,-2.685661346,-7.26E-07
3.51420882,-2.576004077,-7.31E-07
3.327526056,-2.578890597,-7.72E-07
3.418094402,-2.522885276,-7.55E-07
3.321979983,-2.469766475,-7.75E-07
3.608452354,-2.856062777,-6.88E-07
3.702813632,-2.925473051,-6.53E-07
3.79717491,-2.994883325,-6.15E-07
3.705966372,-2.80714967,-6.63E-07
3.800327649,-2.876559944,-6.26E-07
3.803480389,-2.758236562,-6.34E-07
3.609542515,-2.746405508,-6.97E-07
3.707056533,-2.697492401,-6.70E-07
3.610632676,-2.636748239,-7.03E-07
3.895129445,-3.060935389,-5.73E-07
3.993724122,-3.13173424,-5.28E-07
4.092318799,-3.202533091,-4.80E-07
3.996236719,-3.008664072,-5.40E-07
4.094831396,-3.079462923,-4.92E-07
4.097343994,-2.956392755,-5.02E-07
3.999389459,-2.89034069,-5.49E-07
3.898282184,-2.942612008,-5.84E-07
3.901434924,-2.824288626,-5.93E-07
4.191980725,-3.264794906,-4.31E-07
4.293815977,-3.326111627,-3.79E-07
4.39565123,-3.387428348,-3.26E-07
4.294155247,-3.203986553,-3.91E-07
4.3959905,-3.265303273,-3.37E-07
4.39632977,-3.143178199,-3.46E-07
4.296667845,-3.080916384,-4.00E-07
4.194493322,-3.141724738,-4.43E-07
4.197005919,-3.018654569,-4.52E-07
4.496270818,-3.449974558,-2.72E-07
4.59751964,-3.511748714,-2.18E-07
4.698768462,-3.573522869,-1.63E-07
4.597229676,-3.390395694,-2.26E-07
4.698478498,-3.452169849,-1.69E-07
4.698188534,-3.33081683,-1.75E-07
4.597568946,-3.268270619,-2.33E-07
4.496610088,-3.327849484,-2.82E-07
4.496949358,-3.205724409,-2.90E-07
4.799372284,-3.636090099,-1.08E-07
4.899686142,-3.700761099,-5.37E-08
5,-3.765432099,-2.51E-25
4.899686142,-3.577304309,-5.62E-08
5,-3.641975309,-1.86E-23
5,-3.518518519,0
4.899396178,-3.455951289,-5.85E-08
4.79908232,-3.514737079,-1.13E-07
4.798792356,-3.393384059,-1.17E-07
-2.911160947,4.206878713,-4.58E-07
-2.972116693,4.304717055,-4.07E-07
-2.846684483,4.305942355,-4.14E-07
-2.90764023,4.403780698,-3.61E-07
-2.782208019,4.405005998,-3.66E-07
-3.03307244,4.402555398,-3.54E-07
-3.093098237,4.502065265,-2.98E-07
-3.152585059,4.601967219,-2.41E-07
-3.027691824,4.602800432,-2.46E-07
-3.087178646,4.702702386,-1.86E-07
-2.962285412,4.703535598,-1.89E-07
-3.21207188,4.701869174,-1.82E-07
-2.902259614,4.604025732,-2.50E-07
-2.967666027,4.503290565,-3.04E-07
-2.842233817,4.504515865,-3.09E-07
-3.274026126,4.800690641,-1.22E-07
-3.334543927,4.90034532,-6.13E-08
-3.211087137,4.90034532,-6.31E-08
-3.271604938,5,-7.34E-25
-3.148148148,5,0
-3.395061728,5,-2.05E-23
-3.086193903,4.901178533,-6.41E-08
-3.149132891,4.801523853,-1.25E-07
-3.024239657,4.802357066,-1.27E-07
-2.71846548,4.304745568,-4.21E-07
-2.782941944,4.205681925,-4.66E-07
-2.847418407,4.106618283,-5.08E-07
-2.65472294,4.204485138,-4.73E-07
-2.719199404,4.105421496,-5.16E-07
-2.5909804,4.104224708,-5.22E-07
-2.716567212,3.907596453,-5.97E-07
-2.78199281,4.007107368,-5.54E-07
-2.653773806,4.00591058,-5.61E-07
-2.524689539,4.001517408,-5.68E-07
-2.587482945,3.90320328,-6.05E-07
-2.650276352,3.804889152,-6.38E-07
-2.458398679,3.898810107,-6.10E-07
-2.521192085,3.800495979,-6.44E-07
-2.392107818,3.796102806,-6.48E-07
-2.513181346,3.605855688,-7.05E-07
-2.581728849,3.70537242,-6.74E-07
-2.452644582,3.700979247,-6.78E-07
-2.445359835,3.490036819,-7.35E-07
-2.384823071,3.585160379,-7.12E-07
-2.31700156,3.46934151,-7.39E-07
-2.256464796,3.56446507,-7.16E-07
-2.188643284,3.448646201,-7.41E-07
-2.324286307,3.680283938,-6.86E-07
-2.355282977,3.30017649,-7.72E-07
-2.400321406,3.395106655,-7.56E-07
-2.271963131,3.374411346,-7.57E-07
-2.27062507,3.251725117,-7.76E-07
-2.185967162,3.203273744,-7.78E-07
-2.187305223,3.325959973,-7.62E-07
-1.929106441,3.012300704,-7.64E-07
-1.861913575,3.013428716,-7.55E-07
-1.79472071,3.014556729,-7.47E-07
-1.898611242,3.097321824,-7.59E-07
-1.831418376,3.098449837,-7.52E-07
-1.868116042,3.182342945,-7.53E-07
-2.004115595,3.063403348,-7.72E-07
-1.973620395,3.148424469,-7.65E-07
-2.079124748,3.114505992,-7.77E-07
-2.080462809,3.237192221,-7.67E-07
-1.974958456,3.271110697,-7.55E-07
-2.08180087,3.359878449,-7.51E-07
-1.568886786,2.619831474,-6.53E-07
-1.653842336,2.667678984,-6.83E-07
-1.562723986,2.705150519,-6.71E-07
-1.647679536,2.752998029,-6.97E-07
-1.556561186,2.790469564,-6.86E-07
-1.738797885,2.715526494,-7.09E-07
-1.690869091,2.883932269,-7.22E-07
-1.714833488,2.799729381,-7.17E-07
-1.623715139,2.837200916,-7.05E-07
-1.70439584,2.977755289,-7.32E-07
-1.637241887,2.931023937,-7.18E-07
-1.570087935,2.884292585,-7.02E-07
-1.650768636,3.024846958,-7.27E-07
-1.583614684,2.978115606,-7.14E-07
-1.597141432,3.071938626,-7.21E-07
-1.741093506,3.061648398,-7.40E-07
-1.687466302,3.108740066,-7.34E-07
-1.777791172,3.145541506,-7.45E-07
-1.493651797,2.550667233,-6.17E-07
-1.487488997,2.635986278,-6.38E-07
-1.412254008,2.566822038,-6.01E-07
-1.406091208,2.652141083,-6.24E-07
-1.330856218,2.582976842,-5.87E-07
-1.481326197,2.721305323,-6.57E-07
-1.455270129,2.471382421,-5.82E-07
-1.416888461,2.392097609,-5.43E-07
-1.373872339,2.487537225,-5.66E-07
-1.515069484,1.802220885,-2.98E-07
-1.402720521,1.740606329,-2.06E-07
-1.40751622,1.88750975,-2.96E-07
-1.491369351,2.033083813,-4.10E-07
-1.503219418,1.917652349,-3.55E-07
-1.395666154,2.002941214,-3.56E-07
-1.448980029,2.110894339,-4.32E-07
-1.353276832,2.08075174,-3.80E-07
-1.406590707,2.188704866,-4.54E-07
-1.204785971,2.303977287,-4.42E-07
-1.289825508,2.301537522,-4.67E-07
-1.236511633,2.193584396,-3.97E-07
-1.32155117,2.191144631,-4.25E-07
-1.374865045,2.299097757,-4.93E-07
-1.268237295,2.083191505,-3.50E-07
-1.246809387,2.396977138,-4.96E-07
-1.331848924,2.394537374,-5.19E-07
-1.288832803,2.48997699,-5.44E-07
1.813877376,-1.479930245,-2.90E-07
1.690312407,-1.44842814,-2.00E-07
1.724970505,-1.579779496,-2.89E-07
1.944595485,-1.608739608,-4.18E-07
1.834782995,-1.594259552,-3.55E-07
1.923689866,-1.494410301,-3.58E-07
2.06478853,-1.500491935,-4.34E-07
2.004692007,-1.554615772,-4.26E-07
1.983786388,-1.440286464,-3.68E-07
2.188693647,-1.35472048,-4.43E-07
2.093390514,-1.363173985,-3.96E-07
2.174392655,-1.423379455,-4.60E-07
2.079089522,-1.43183296,-4.15E-07
1.998087381,-1.371627489,-3.47E-07
2.160091663,-1.49203843,-4.77E-07
2.244194469,-1.489472903,-5.14E-07
2.328297274,-1.486907376,-5.48E-07
2.258495461,-1.420813928,-4.98E-07
2.255319057,-1.314226831,-4.62E-07
2.325120871,-1.380320279,-5.15E-07
2.394922684,-1.446413727,-5.63E-07
2.321944467,-1.273733182,-4.81E-07
2.39174628,-1.339826629,-5.31E-07
2.388569877,-1.233239532,-5.00E-07
2.615082546,-1.400966829,-6.27E-07
2.539578323,-1.34505773,-5.89E-07
2.542754727,-1.451644827,-6.16E-07
2.467250503,-1.395735728,-5.76E-07
2.4640741,-1.289148631,-5.47E-07
2.470426907,-1.502322825,-6.05E-07
2.562068955,-1.783801027,-6.98E-07
2.533745913,-1.691704714,-6.71E-07
2.641069696,-1.738312291,-7.06E-07
2.612746654,-1.646215978,-6.80E-07
2.720070437,-1.692823555,-7.13E-07
2.505422871,-1.599608401,-6.41E-07
2.650078509,-1.498252404,-6.58E-07
2.57775069,-1.548930402,-6.50E-07
2.685074473,-1.59553798,-6.86E-07
2.620438711,-1.846036535,-7.23E-07
2.678808467,-1.908272044,-7.45E-07
2.699439452,-1.800547799,-7.29E-07
2.91909966,-1.953689337,-7.75E-07
2.852756585,-1.866734076,-7.59E-07
2.8321256,-1.974458321,-7.73E-07
2.765782526,-1.88750306,-7.53E-07
2.786413511,-1.779778816,-7.38E-07
2.745151541,-1.995227304,-7.67E-07
2.909688275,-2.063651385,-7.88E-07
2.822714216,-2.084420369,-7.86E-07
2.90027689,-2.173613434,-7.98E-07
3.215223193,-2.297957005,-7.89E-07
3.103556507,-2.253599608,-7.98E-07
3.204580821,-2.179266336,-7.86E-07
3.092914135,-2.134908939,-7.92E-07
3.19393845,-2.060575668,-7.80E-07
2.99188982,-2.20924221,-8.01E-07
3.01071259,-1.989318114,-7.82E-07
3.001301205,-2.099280162,-7.92E-07
3.10232552,-2.024946891,-7.83E-07
3.31718056,-2.353655389,-7.76E-07
