X,Y,phi
-4.046282384,3.733648641,5.01E-04
-3.575282483,3.429234966,6.55E-04
-3.65987536,3.45844293,6.35E-04
-3.744468237,3.487650894,6.14E-04
-3.63954854,3.342285511,6.54E-04
-3.724141417,3.371493474,6.33E-04
-3.703814597,3.255336055,6.50E-04
-3.418829996,3.209536314,7.06E-04
-3.535246882,3.195819742,6.89E-04
-3.651663768,3.182103171,6.68E-04
-3.443883234,3.109312297,7.11E-04
-3.56030012,3.095595725,6.93E-04
-3.468936472,3.00908828,7.15E-04
-3.523131654,3.356002082,6.73E-04
-3.587397711,3.269052626,6.72E-04
-3.470980825,3.282769198,6.90E-04
-3.397510407,2.850857941,7.35E-04
-3.409676675,2.726912272,7.38E-04
-3.421842943,2.602966603,7.39E-04
-3.301031104,2.79285162,7.49E-04
-3.313197372,2.668905951,7.52E-04
-3.204551801,2.734845299,7.61E-04
-3.231430014,2.501495146,7.62E-04
-3.217990907,2.618170223,7.62E-04
-3.326636478,2.552230874,7.52E-04
-3.251258126,3.027876614,7.43E-04
-3.307115416,3.088429847,7.32E-04
-3.362972706,3.148983081,7.19E-04
-3.332168654,2.98820583,7.36E-04
-3.388025944,3.048759064,7.24E-04
-3.413079183,2.948535046,7.27E-04
-3.235689351,2.930199509,7.50E-04
-3.316599879,2.890528725,7.43E-04
-3.220120576,2.832522404,7.57E-04
-2.790940637,2.18623456,7.61E-04
-2.730903465,2.200143293,7.59E-04
-2.670866293,2.214052026,7.56E-04
-2.781266624,2.257256533,7.65E-04
-2.721229452,2.271165266,7.63E-04
-2.771592611,2.328278506,7.69E-04
-2.856857781,2.224466493,7.66E-04
-2.847183768,2.295488466,7.70E-04
-2.922774926,2.262698426,7.69E-04
-2.995056467,2.322770823,7.71E-04
-2.91946531,2.355560862,7.73E-04
-2.843874153,2.388350902,7.74E-04
-2.991746852,2.415633259,7.74E-04
-2.916155695,2.448423298,7.76E-04
-2.988437237,2.508495695,7.76E-04
-3.060475425,2.583945563,7.74E-04
-3.132513613,2.659395431,7.69E-04
-3.073914531,2.467270486,7.72E-04
-3.145952719,2.542720354,7.68E-04
-3.159391826,2.426045278,7.67E-04
-3.077224147,2.37440805,7.70E-04
-2.943336258,2.751987869,7.77E-04
-3.030408105,2.746273679,7.74E-04
-3.117479953,2.740559489,7.68E-04
-2.958369917,2.670823811,7.78E-04
-3.045441765,2.665109621,7.74E-04
-2.973403577,2.589659753,7.77E-04
-2.583455265,2.216181299,7.49E-04
-2.546407397,2.275423811,7.51E-04
-2.509359528,2.334666323,7.54E-04
-2.633818424,2.273294538,7.58E-04
-2.596770556,2.332537051,7.60E-04
-2.684181584,2.330407778,7.66E-04
-2.319245313,0.407018771,3.29E-04
-2.193378097,0.431851789,2.37E-04
-2.291273431,0.541240474,3.30E-04
-2.446320134,0.594941339,4.36E-04
-2.382782723,0.500980055,3.84E-04
-2.354810842,0.635201758,3.89E-04
-2.465042177,0.683231441,4.60E-04
-2.373532885,0.72349186,4.16E-04
-2.48376422,0.771521543,4.84E-04
-2.402839283,0.990708268,4.86E-04
-2.46655804,0.933655921,5.05E-04
-2.530276798,0.876603574,5.22E-04
-2.356326705,0.885626238,4.40E-04
-2.420045463,0.82857389,4.62E-04
-2.309814127,0.780544207,3.90E-04
-2.495995046,1.036483029,5.37E-04
-2.58915081,1.082257789,5.79E-04
-2.559713804,0.979430681,5.51E-04
-2.414383462,1.259059132,5.50E-04
-2.503691166,1.215383605,5.74E-04
-2.59299887,1.171708077,5.96E-04
-2.410535402,1.169608844,5.29E-04
-2.499843106,1.125933317,5.55E-04
-2.406687343,1.080158556,5.08E-04
-2.566590523,1.353738028,6.19E-04
-2.579794696,1.262723053,6.07E-04
-2.490486993,1.30639858,5.87E-04
-2.664935022,1.631067766,6.86E-04
-2.55762242,1.610495283,6.62E-04
-2.450309818,1.589922799,6.32E-04
-2.614976202,1.717817774,6.90E-04
-2.507663601,1.697245291,6.66E-04
-2.565017383,1.804567783,6.94E-04
-2.578565975,1.464025917,6.42E-04
-2.514437897,1.526974358,6.37E-04
-2.621750499,1.547546842,6.65E-04
-2.502462445,1.416686469,6.13E-04
-2.426358914,1.369347021,5.79E-04
-2.438334366,1.47963491,6.06E-04
-2.547083345,2.133849563,7.36E-04
-2.547706023,2.052166726,7.26E-04
-2.5483287,1.970483889,7.16E-04
-2.473663557,2.11076034,7.24E-04
-2.474286234,2.029077503,7.13E-04
-2.400243769,2.087671117,7.10E-04
-2.510035477,2.193092075,7.39E-04
-2.436615689,2.170002852,7.27E-04
-2.472987609,2.252334588,7.42E-04
-2.339238237,1.848631976,6.56E-04
-2.43361588,1.869718075,6.81E-04
-2.527993523,1.890804175,7.01E-04
-2.376262098,1.762395584,6.48E-04
-2.47063974,1.783481683,6.73E-04
-2.413285958,1.676159191,6.40E-04
-2.379908592,2.007991403,6.94E-04
-2.453951057,1.949397789,6.98E-04
-2.359573414,1.928311689,6.76E-04
0.41197466,-2.322287027,3.32E-04
0.347961362,-2.2100794,2.37E-04
0.284611521,-2.33833594,3.29E-04
0.420610524,-2.476368365,4.30E-04
0.479974161,-2.39130324,3.87E-04
0.352611023,-2.407352153,3.82E-04
0.496511147,-2.503132229,4.54E-04
0.57241177,-2.529896092,4.77E-04
0.555874784,-2.418067103,4.14E-04
0.670376258,-2.596136426,5.20E-04
0.75180376,-2.550547772,5.11E-04
0.833231262,-2.504959118,5.03E-04
0.653839272,-2.484307438,4.65E-04
0.735266774,-2.438718783,4.54E-04
0.637302287,-2.372478449,4.00E-04
0.745219845,-2.65534395,5.53E-04
0.820063432,-2.714551474,5.83E-04
0.826647347,-2.609755296,5.46E-04
0.990016853,-2.638660654,5.81E-04
0.911624057,-2.571809886,5.44E-04
0.905040142,-2.676606064,5.81E-04
1.153706507,-2.658849799,6.12E-04
1.233832138,-2.719138665,6.40E-04
1.313957769,-2.779427531,6.64E-04
1.239003367,-2.612188177,6.12E-04
1.319128998,-2.672477043,6.41E-04
1.324300226,-2.565526554,6.14E-04
1.487645419,-2.663218165,6.65E-04
1.405972823,-2.61437236,6.41E-04
1.400801594,-2.721322848,6.64E-04
1.104835197,-2.450213821,5.31E-04
1.092693347,-2.535313021,5.62E-04
1.080551498,-2.620412221,5.89E-04
1.177990207,-2.488651399,5.61E-04
1.165848357,-2.573750599,5.88E-04
1.251145216,-2.527088976,5.88E-04
1.014300552,-2.468462253,5.21E-04
0.923765907,-2.486710685,5.11E-04
1.002158702,-2.553561453,5.53E-04
1.405050166,-2.5115469,6.13E-04
1.486722762,-2.560392706,6.41E-04
1.568395359,-2.609238511,6.66E-04
1.485800106,-2.457567246,6.13E-04
1.567472702,-2.506413052,6.42E-04
1.566550045,-2.403587593,6.14E-04
1.650142829,-2.443976543,6.42E-04
1.651065486,-2.546802002,6.66E-04
1.651988143,-2.649627461,6.86E-04
1.733735613,-2.484365493,6.67E-04
1.73465827,-2.587190952,6.88E-04
1.817328397,-2.524754443,6.89E-04
1.741144135,-2.69634777,7.06E-04
1.830300127,-2.743068079,7.23E-04
1.823814262,-2.633911261,7.08E-04
1.93265383,-3.1070868,7.51E-04
2.020905125,-3.056017985,7.56E-04
2.109156421,-3.004949171,7.61E-04
1.930114982,-3.005109894,7.50E-04
2.018366278,-2.954041079,7.55E-04
1.927576135,-2.903132988,7.46E-04
2.091143031,-3.18507774,7.56E-04
2.100149726,-3.095013455,7.60E-04
2.011898431,-3.14608227,7.54E-04
2.282060008,-3.413891569,7.41E-04
2.40528018,-3.413496038,7.42E-04
2.528500352,-3.413100506,7.41E-04
2.342012819,-3.305478469,7.54E-04
2.465232991,-3.305082938,7.55E-04
2.40196563,-3.197065369,7.64E-04
2.188746101,-3.249116473,7.56E-04
2.235403055,-3.331504021,7.50E-04
2.295355865,-3.223090921,7.60E-04
2.197752796,-3.159052188,7.61E-04
2.30436256,-3.133026636,7.66E-04
2.20675949,-3.068987903,7.65E-04
2.08925776,-2.687412497,7.45E-04
1.998614639,-2.633193146,7.30E-04
1.907971518,-2.578973795,7.11E-04
2.005100504,-2.742349964,7.42E-04
1.914457383,-2.688130613,7.27E-04
1.920943248,-2.79728743,7.38E-04
2.011733391,-2.848195522,7.50E-04
2.102523534,-2.899103613,7.59E-04
2.095890647,-2.793258055,7.54E-04
2.772262732,-3.230389957,7.58E-04
2.712097726,-3.327299329,7.49E-04
2.65193272,-3.424208702,7.38E-04
2.837643948,-3.33264836,7.44E-04
2.777478942,-3.429557732,7.33E-04
2.903025165,-3.434906763,7.27E-04
2.648830365,-3.219281761,7.62E-04
2.525397997,-3.208173565,7.64E-04
2.588665359,-3.316191134,7.53E-04
3.104763434,-3.248119388,7.37E-04
2.993929866,-3.242209577,7.46E-04
2.883096299,-3.236299767,7.53E-04
3.059311083,-3.34446798,7.29E-04
2.948477516,-3.33855817,7.38E-04
3.013858732,-3.440816573,7.19E-04
3.519226766,-3.824182649,5.91E-04
3.457975088,-3.922920252,5.75E-04
3.39672341,-4.021657855,5.53E-04
3.581809118,-3.925454297,5.57E-04
3.520557439,-4.0241919,5.38E-04
3.644391469,-4.026725945,5.20E-04
3.335922098,-3.923394508,5.88E-04
3.397173776,-3.824656906,6.07E-04
3.275120785,-3.825131162,6.20E-04
3.351973281,-3.532228668,6.72E-04
3.285671452,-3.630020918,6.62E-04
3.219369624,-3.727813168,6.48E-04
3.407724443,-3.629546662,6.48E-04
3.341422614,-3.727338912,6.36E-04
3.463475604,-3.726864655,6.21E-04
3.157815819,-3.631666417,6.74E-04
3.224117648,-3.533874167,6.86E-04
3.096262015,-3.535519666,6.98E-04
3.187166716,-3.342822481,7.18E-04
3.141714365,-3.439171074,7.09E-04
3.269569999,-3.437525575,6.97E-04
3.831469114,-3.845023515,5.33E-04
3.727388331,-3.838076559,5.55E-04
3.623307549,-3.831129604,5.74E-04
3.789970683,-3.939348207,5.20E-04
3.6858899,-3.932401252,5.40E-04
3.748472252,-4.0336729,5.02E-04
3.960467388,-4.301590563,3.82E-04
4.081804288,-4.31079682,3.57E-04
4.203141189,-4.320003077,3.28E-04
4.027109237,-4.189481902,4.06E-04
4.148446137,-4.198688159,3.76E-04
4.093751086,-4.077373241,4.20E-04
3.835899576,-4.111122809,4.65E-04
3.898183482,-4.206356686,4.25E-04
3.964825331,-4.094248025,4.45E-04
3.918896438,-3.922473423,4.97E-04
3.877398007,-4.016798116,4.83E-04
4.006323762,-3.999923332,4.60E-04
4.426742065,-4.171169749,3.00E-04
4.315745072,-4.139904246,3.44E-04
4.204748079,-4.108638743,3.84E-04
4.370440123,-4.261219164,3.00E-04
4.25944313,-4.229953662,3.40E-04
4.314138182,-4.35126858,2.92E-04
4.723284621,-4.653930788,1.03E-04
4.69801243,-4.548163333,1.32E-04
4.672740239,-4.442395877,1.60E-04
4.620570414,-4.642853278,1.32E-04
4.595298223,-4.537085823,1.66E-04
4.517856207,-4.631775768,1.59E-04
4.45699689,-4.536726528,2.03E-04
4.534438906,-4.442036583,2.07E-04
4.396137573,-4.441677289,2.46E-04
4.508741456,-4.261578458,2.53E-04
4.452439514,-4.351627874,2.53E-04
4.590740847,-4.351987168,2.07E-04
4.832371208,-4.716342039,5.98E-05
4.916185604,-4.796442625,2.46E-05
5,-4.87654321,-8.28E-22
4.916185604,-4.672985834,3.55E-05
5,-4.75308642,1.01E-20
5,-4.62962963,0
4.807099017,-4.610574584,8.41E-05
4.890913413,-4.567218379,5.42E-05
4.781826826,-4.504807128,1.07E-04
-4.151545027,4.413558377,3.09E-04
-4.102207395,4.300613779,3.56E-04
-4.052869763,4.18766918,4.01E-04
-4.030641817,4.406883344,3.32E-04
-3.981304185,4.293938746,3.81E-04
-3.909738608,4.400208311,3.53E-04
-4.207946859,4.516459396,2.60E-04
-4.143445482,4.612685383,2.30E-04
-4.078944104,4.70891137,1.89E-04
-4.261479499,4.620440843,2.09E-04
-4.196978121,4.71666683,1.73E-04
-4.315012138,4.724422289,1.56E-04
-4.022542272,4.60601035,2.47E-04
-4.08704365,4.509784364,2.83E-04
-3.96614044,4.503109331,3.02E-04
-4.37511719,4.821451833,1.03E-04
-4.317188225,4.910725916,5.72E-05
-4.259259259,5,0
-4.440645015,4.910725916,5.12E-05
-4.382716049,5,1.84E-21
-4.50617284,5,1.70E-20
-4.199154208,4.902970457,6.66E-05
-4.257083173,4.813696373,1.17E-04
-4.139049156,4.805940914,1.30E-04
-3.852420262,4.297515212,4.01E-04
-3.92398584,4.191245647,4.25E-04
-3.995551418,4.084976081,4.41E-04
-3.795101917,4.194822113,4.46E-04
-3.866667495,4.088552548,4.66E-04
-3.737783572,4.092129014,4.87E-04
-3.847690546,3.906915903,5.16E-04
-3.792737059,3.999522458,5.04E-04
-3.921620982,3.995945992,4.80E-04
-3.790829683,3.794765433,5.52E-04
-3.679015335,3.775221518,5.77E-04
-3.567200986,3.755677604,6.00E-04
-3.735876197,3.887371988,5.42E-04
-3.624061848,3.867828074,5.66E-04
-3.68092271,3.979978544,5.28E-04
-3.766302044,3.69561527,5.76E-04
-3.741774404,3.596465106,5.98E-04
-3.654487695,3.676071355,6.01E-04
-3.572588651,3.538049179,6.39E-04
-3.569894819,3.646863391,6.21E-04
-3.657181528,3.567257142,6.20E-04
-3.482611177,3.457216865,6.66E-04
-3.38993987,3.485198763,6.75E-04
-3.297268564,3.513180661,6.82E-04
-3.479917344,3.566031077,6.49E-04
-3.387246038,3.594012976,6.57E-04
-3.477223512,3.67484529,6.30E-04
-3.430460348,3.383983981,6.84E-04
-3.378309518,3.310751097,7.00E-04
-3.337789041,3.411965879,6.92E-04
-3.115469739,3.254577379,7.35E-04
-3.176069347,3.340778473,7.20E-04
-3.236668955,3.426979567,7.02E-04
-3.216589824,3.239563691,7.28E-04
-3.277189433,3.325764785,7.11E-04
-3.31770991,3.224550002,7.18E-04
-3.20599533,3.103443536,7.42E-04
-3.160732535,3.179010457,7.39E-04
-3.26185262,3.163996769,7.30E-04
-3.172824088,3.012407937,7.52E-04
-3.157255313,2.914730832,7.59E-04
-3.141686537,2.817053727,7.64E-04
-3.094390049,2.99693926,7.59E-04
-3.078821274,2.899262155,7.66E-04
-3.01595601,2.981470583,7.65E-04
-3.127561292,3.087974858,7.50E-04
-3.049127253,3.072506181,7.57E-04
-3.082298496,3.16354178,7.47E-04
-2.967542842,2.828482107,7.75E-04
-2.991749426,2.904976345,7.71E-04
-3.05461469,2.822767917,7.70E-04
-2.744770446,2.427222998,7.74E-04
-2.657359419,2.42935227,7.71E-04
-2.569948391,2.431481543,7.66E-04
-2.717948281,2.52616749,7.77E-04
-2.630537254,2.528296762,7.75E-04
-2.691126116,2.625111982,7.80E-04
-2.817051988,2.487295394,7.77E-04
-2.790229823,2.586239886,7.80E-04
-2.88933353,2.54736779,7.79E-04
-2.85926621,2.709695906,7.80E-04
-2.87429987,2.628531848,7.80E-04
-2.775196163,2.667403944,7.81E-04
-2.779935149,2.892387614,7.79E-04
-2.834402185,2.845587699,7.79E-04
-2.888869221,2.798787784,7.78E-04
-2.750332138,2.803295736,7.81E-04
-2.804799174,2.756495821,7.81E-04
-2.720729127,2.714203859,7.81E-04
-2.913075806,2.875282022,7.75E-04
-2.858608769,2.922081937,7.76E-04
-2.93728239,2.95177626,7.71E-04
-2.361296168,2.563774798,7.60E-04
-2.471239484,2.584220526,7.69E-04
-2.5811828,2.604666254,7.76E-04
-2.410650622,2.487405306,7.58E-04
-2.520593938,2.507851034,7.68E-04
-2.460005075,2.411035815,7.56E-04
-2.346020428,2.146577988,7.11E-04
-2.291797087,2.205484859,7.11E-04
-2.237573746,2.26439173,7.12E-04
-2.382392348,2.228909723,7.28E-04
-2.328169007,2.287816594,7.28E-04
-2.418764268,2.311241459,7.42E-04
-2.369409814,2.38761095,7.45E-04
-2.278814553,2.364186086,7.32E-04
-2.320055361,2.463980442,7.48E-04
-2.212949957,0.803363151,3.33E-04
-2.084977903,0.806222387,2.39E-04
-2.162598364,0.931264126,3.34E-04
-2.305975112,1.013527212,4.43E-04
-2.259462534,0.908445182,3.90E-04
-2.209110941,1.036346156,3.95E-04
-2.309823172,1.1029775,4.68E-04
-2.212959001,1.125796444,4.23E-04
-2.313671232,1.192427788,4.92E-04
-2.197640533,1.39520807,4.96E-04
-2.269888176,1.349825091,5.15E-04
-2.342135819,1.304442112,5.33E-04
-2.169175945,1.283193747,4.48E-04
-2.241423588,1.237810768,4.70E-04
-2.140711358,1.171179424,3.97E-04
-2.281863628,1.46011298,5.48E-04
-2.366086723,1.52501789,5.94E-04
-2.354111271,1.414730001,5.64E-04
-2.154824989,1.660853658,5.57E-04
-2.253319932,1.637210039,5.84E-04
-2.351814875,1.613566419,6.09E-04
-2.169096837,1.572305129,5.37E-04
-2.26759178,1.548661509,5.66E-04
-2.183368685,1.4837566,5.16E-04
-2.277767155,1.786039203,6.27E-04
-2.314791015,1.699802811,6.18E-04
-2.216296072,1.723446431,5.94E-04
-2.308836861,2.049510828,6.88E-04
-2.217429954,2.011350539,6.62E-04
-2.126023046,1.97319025,6.31E-04
-2.25461352,2.108417699,6.89E-04
-2.163206613,2.07025741,6.62E-04
-2.200390179,2.16732457,6.89E-04
-2.268166507,1.8901514,6.48E-04
-2.197094776,1.931670825,6.40E-04
-2.288501684,1.969831114,6.69E-04
-2.206695424,1.827558628,6.18E-04
-2.145224342,1.764965856,5.83E-04
-2.135623694,1.869078053,6.08E-04
-2.000838173,2.208174879,6.58E-04
-2.079750031,2.226913829,6.78E-04
-2.158661888,2.245652779,6.96E-04
-2.042566464,2.129846669,6.49E-04
-2.121478322,2.14858562,6.70E-04
-2.084294755,2.05151846,6.40E-04
0.729492859,-2.111937283,2.37E-04
0.681258349,-2.2542217,3.32E-04
0.8231789,-2.202205285,3.30E-04
0.877187325,-2.386702369,4.54E-04
0.921143388,-2.26844562,3.98E-04
0.779222837,-2.320462034,3.95E-04
1.058256615,-2.350205504,4.76E-04
1.011678033,-2.250197188,4.11E-04
0.96772197,-2.368453936,4.65E-04
1.166605879,-2.389825754,5.19E-04
1.228376562,-2.329437687,5.08E-04
1.290147244,-2.269049621,4.97E-04
1.120027297,-2.289817437,4.62E-04
1.18179798,-2.229429371,4.48E-04
1.073448715,-2.189809121,3.94E-04
1.239760889,-2.428263332,5.51E-04
1.312915899,-2.46670091,5.80E-04
1.301531572,-2.367875265,5.42E-04
1.393665839,-2.412721256,5.79E-04
1.474415778,-2.358741602,5.79E-04
1.382281511,-2.313895611,5.40E-04
1.520851612,-2.148740462,5.13E-04
1.443950156,-2.188843515,5.06E-04
1.3670487,-2.228946568,5.01E-04
1.536084423,-2.233689505,5.50E-04
1.459182967,-2.273792558,5.45E-04
1.551317234,-2.318638549,5.84E-04
2.053081639,-2.384115177,7.02E-04
1.974497225,-2.430994933,6.97E-04
1.895912811,-2.477874688,6.93E-04
2.065140346,-2.485214284,7.20E-04
1.986555932,-2.532094039,7.15E-04
2.077199053,-2.586313391,7.34E-04
1.612432252,-2.1594116,5.44E-04
1.627665064,-2.244360644,5.79E-04
1.642897875,-2.329309687,6.09E-04
1.704012893,-2.170082738,5.74E-04
1.719245704,-2.255031782,6.05E-04
1.795593534,-2.180753877,6.02E-04
1.726490659,-2.369698638,6.38E-04
1.810083443,-2.410087588,6.65E-04
1.802838488,-2.295420732,6.36E-04
1.967252271,-2.316328077,6.74E-04
1.881422902,-2.248540977,6.41E-04
1.888667857,-2.363207832,6.69E-04
2.198372357,-2.948456988,7.66E-04
2.287588294,-2.891964805,7.70E-04
2.37680423,-2.835472622,7.73E-04
2.19173947,-2.84261143,7.63E-04
2.280955407,-2.786119247,7.67E-04
2.185106583,-2.736765872,7.58E-04
2.295975427,-3.012495721,7.70E-04
2.393578497,-3.076534453,7.71E-04
2.385191363,-2.956003538,7.74E-04
2.635878066,-2.964015718,7.78E-04
2.557907254,-3.041698935,7.74E-04
2.479936442,-3.119382152,7.70E-04
2.681339621,-3.052807131,7.73E-04
2.603368809,-3.130490348,7.69E-04
2.726801177,-3.141598544,7.67E-04
2.549520121,-2.921168019,7.78E-04
2.463162175,-2.87832032,7.77E-04
2.471549309,-2.998851236,7.75E-04
2.173634174,-2.632591845,7.49E-04
2.258010587,-2.577771192,7.52E-04
2.342387001,-2.52295054,7.55E-04
2.161575467,-2.531492738,7.38E-04
2.24595188,-2.476672086,7.41E-04
2.14951676,-2.430393631,7.23E-04
2.353859411,-2.627124567,7.64E-04
2.269482997,-2.68194522,7.61E-04
2.36533182,-2.731298594,7.70E-04
2.297618284,-2.264609618,7.21E-04
2.216106069,-2.304444805,7.15E-04
2.134593854,-2.344279991,7.08E-04
2.31254119,-2.350723259,7.34E-04
2.231028975,-2.390558445,7.29E-04
2.327464095,-2.436836899,7.46E-04
3.055684489,-3.138793469,7.52E-04
3.006605544,-3.029467551,7.63E-04
2.957526599,-2.920141632,7.72E-04
2.944850921,-3.132883659,7.59E-04
2.895771976,-3.02355774,7.69E-04
2.834017354,-3.126973849,7.65E-04
2.743094244,-2.949391023,7.77E-04
2.788555799,-3.038182436,7.72E-04
2.850310421,-2.934766327,7.75E-04
3.254529213,-3.009267881,7.44E-04
3.155528342,-2.979559131,7.55E-04
3.05652747,-2.949850382,7.65E-04
3.204607287,-3.08888505,7.43E-04
3.105606415,-3.0591763,7.54E-04
3.15468536,-3.168502219,7.41E-04
3.456913915,-3.22908246,6.98E-04
3.339530421,-3.235428103,7.14E-04
3.222146927,-3.241773745,7.27E-04
3.421933704,-3.330131196,6.92E-04
3.30455021,-3.336476839,7.07E-04
3.386953492,-3.431179932,6.83E-04
3.321990781,-3.082539407,7.30E-04
3.272068854,-3.162156576,7.29E-04
3.389452348,-3.155810934,7.15E-04
3.802046094,-3.732785024,5.62E-04
3.772623074,-3.620546534,5.88E-04
3.743200054,-3.508308043,6.11E-04
3.697965311,-3.725838069,5.84E-04
3.668542291,-3.613599579,6.10E-04
3.593884529,-3.718891114,6.03E-04
3.538133367,-3.62157312,6.31E-04
3.612791129,-3.516281585,6.36E-04
3.482382205,-3.524255127,6.56E-04
3.517362417,-3.423206391,6.65E-04
3.647771341,-3.415232849,6.43E-04
3.552342628,-3.322157654,6.72E-04
3.919044024,-3.792434359,5.24E-04
4.006471348,-3.869884267,4.87E-04
4.093898672,-3.947334176,4.49E-04
4.006618933,-3.739845203,5.11E-04
4.094046257,-3.817295112,4.74E-04
4.094193843,-3.687256047,4.94E-04
3.889621004,-3.680195868,5.51E-04
3.977195913,-3.627606712,5.37E-04
3.860197984,-3.567957378,5.76E-04
4.418345865,-4.069424489,3.22E-04
4.409949666,-3.967679229,3.41E-04
4.401553467,-3.865933969,3.59E-04
4.307348872,-4.038158986,3.66E-04
4.298952673,-3.936413726,3.87E-04
4.19635188,-4.006893483,4.08E-04
4.299100259,-3.806374661,4.07E-04
4.196647051,-3.746815354,4.52E-04
4.196499465,-3.876854419,4.32E-04
4.517942826,-4.13253679,2.72E-04
4.599942218,-4.2229455,2.24E-04
4.681941609,-4.313354209,1.76E-04
4.609143588,-4.093903831,2.37E-04
4.69114298,-4.184312541,1.88E-04
4.70034435,-4.055270872,1.96E-04
4.509546627,-4.03079153,2.91E-04
4.600747389,-3.992158571,2.53E-04
4.501150428,-3.92904627,3.08E-04
5,-4.259259259,0
4.890913413,-4.320304799,6.87E-05
4.781826826,-4.381350338,1.22E-04
5,-4.382716049,0
4.890913413,-4.443761589,6.14E-05
5,-4.50617284,0
4.900114783,-4.19126313,6.87E-05
4.800229567,-4.123267001,1.34E-04
4.791028196,-4.25230867,1.30E-04
-3.67002311,4.193989081,4.64E-04
-3.602262648,4.295849148,4.33E-04
-3.534502186,4.397709215,3.96E-04
-3.727341455,4.29668218,4.18E-04
-3.659580993,4.398542247,3.84E-04
-3.7846598,4.399375279,3.70E-04
-3.843269446,4.500430347,3.18E-04
-3.776800284,4.600652383,2.73E-04
-3.710331123,4.700874419,2.20E-04
-3.899671278,4.603331367,2.61E-04
-3.833202117,4.703553403,2.11E-04
-3.956073111,4.706232386,2.01E-04
-3.651721477,4.599819351,2.83E-04
-3.718190639,4.499597315,3.31E-04
-3.593111832,4.498764283,3.42E-04
-4.015592366,4.805940914,1.37E-04
-3.952240627,4.902970457,7.41E-05
-3.888888889,5,0
-4.075697418,4.902970457,7.04E-05
-4.012345679,5,2.17E-21
-4.135802469,5,2.41E-20
-3.829369634,4.900291473,7.91E-05
-3.892721372,4.80326193,1.45E-04
-3.769850378,4.800582946,1.52E-04
-3.476145314,4.296098902,4.45E-04
-3.543905776,4.194238835,4.79E-04
-3.611666238,4.092378768,5.05E-04
-3.417788442,4.194488588,4.91E-04
-3.485548904,4.092628521,5.20E-04
-3.359431569,4.092878275,5.33E-04
-3.554805376,3.980228298,5.46E-04
-3.497944514,3.868077828,5.84E-04
-3.428688042,3.980478051,5.62E-04
-3.182960609,3.802608652,6.34E-04
-3.241784263,3.899365193,6.04E-04
-3.300607916,3.996121734,5.70E-04
-3.311040735,3.786964969,6.26E-04
-3.369864388,3.88372151,5.95E-04
-3.439120861,3.771321286,6.14E-04
-3.259165912,3.609656658,6.69E-04
-3.221063261,3.706132655,6.53E-04
-3.349143386,3.690488972,6.43E-04
-3.181855054,3.513218161,6.94E-04
-3.066441544,3.51325566,7.04E-04
-2.951028034,3.51329316,7.11E-04
-3.143752402,3.609694158,6.80E-04
-3.028338893,3.609731657,6.89E-04
-3.105649751,3.706170154,6.63E-04
-3.060655837,3.340815972,7.30E-04
-3.005841936,3.427054566,7.22E-04
-3.121255446,3.427017067,7.13E-04
-2.99611162,3.230530424,7.47E-04
-2.876753501,3.20648347,7.56E-04
-2.757395382,3.182436515,7.63E-04
-2.941297718,3.316769018,7.41E-04
-2.8219396,3.292722063,7.49E-04
-2.886483817,3.403007612,7.32E-04
-2.929769134,3.048459227,7.66E-04
-2.843582258,3.115447871,7.65E-04
-2.962940377,3.139494826,7.57E-04
-2.772421893,2.989070581,7.75E-04
-2.764908638,3.085753548,7.70E-04
-2.851095514,3.018764904,7.71E-04
-2.622275321,2.721541975,7.80E-04
-2.512332005,2.701096247,7.76E-04
-2.402388689,2.680650519,7.70E-04
-2.553424526,2.817971968,7.79E-04
-2.44348121,2.79752624,7.76E-04
-2.484573731,2.914401961,7.77E-04
-2.681481343,2.89972573,7.79E-04
-2.651878332,2.810633852,7.81E-04
-2.583027537,2.907063846,7.79E-04
-2.673968087,2.996408697,7.76E-04
-2.575514282,3.003746813,7.76E-04
-2.666454832,3.093091664,7.71E-04
-2.155706356,2.764529853,7.57E-04
-2.265328815,2.814487223,7.67E-04
-2.374951273,2.864444592,7.74E-04
-2.224236294,2.697611501,7.58E-04
-2.333858752,2.747568871,7.69E-04
-2.292766231,2.63069315,7.60E-04
-2.014739374,2.29733638,6.79E-04
-2.028640576,2.386497882,6.99E-04
-2.042541777,2.475659383,7.15E-04
-2.093651232,2.31607533,6.97E-04
-2.107552433,2.405236832,7.14E-04
-2.172563089,2.334814281,7.13E-04
-2.213803897,2.434608637,7.32E-04
-2.148793241,2.505031188,7.33E-04
-2.255044705,2.534402993,7.48E-04
-2.11798483,2.668239696,7.47E-04
-2.186514767,2.601321345,7.48E-04
-2.080263303,2.57194954,7.33E-04
-2.040205343,1.176004873,3.37E-04
-1.913473452,1.156283006,2.42E-04
-1.968163916,1.292844645,3.38E-04
-2.097134518,1.40003352,4.50E-04
-2.068669931,1.288019196,3.96E-04
-1.996628503,1.404858969,4.00E-04
-2.08286267,1.488582049,4.74E-04
-1.982356655,1.493407498,4.27E-04
-2.068590822,1.577130578,4.98E-04
-1.921390629,1.750064636,4.98E-04
-1.999202082,1.720327643,5.18E-04
-2.077013536,1.690590651,5.38E-04
-1.912967915,1.636604563,4.50E-04
-1.990779369,1.606867571,4.74E-04
-1.904545202,1.523144491,4.00E-04
