X,Y,W,,,
9.104657905,7.686112241,-7.36E-06,,,
9.166862363,7.829905238,-7.07E-06,,,
9.012063179,7.796870606,-7.38E-06,,,
8.95271953,7.656576731,-7.65E-06,,,
9.045314256,7.545818366,-7.63E-06,,,
8.89337588,7.516282856,-7.91E-06,,,
9.37847169,8.009282125,-6.43E-06,,,
9.43782107,8.158487198,-6.10E-06,,,
9.49717045,8.307692272,-5.75E-06,,,
9.280482649,8.122589749,-6.45E-06,,,
9.339832029,8.271794822,-6.11E-06,,,
9.182493609,8.235897372,-6.46E-06,,,
9.125683466,8.089555117,-6.78E-06,,,
9.223672506,7.976247493,-6.77E-06,,,
9.068873322,7.943212862,-7.09E-06,,,
8.742819909,7.479651673,-8.18E-06,,,
8.802163558,7.619945548,-7.94E-06,,,
8.861507207,7.760239423,-7.68E-06,,,
8.651607586,7.583314365,-8.20E-06,,,
8.710951235,7.72360824,-7.96E-06,,,
8.560395264,7.686977056,-8.22E-06,,,
7.779872011,5.706931804,-9.47E-06,,,
7.920525428,5.721283167,-9.44E-06,,,
8.061178845,5.735634531,-9.40E-06,,,
7.830063501,5.842599461,-9.52E-06,,,
7.970716918,5.856950824,-9.48E-06,,,
7.880254992,5.978267118,-9.56E-06,,,
8.140013564,5.846642834,-9.40E-06,,,
8.218848284,5.957651138,-9.39E-06,,,
8.049551638,5.967959128,-9.48E-06,,,
8.395486633,6.507945678,-9.23E-06,,,
8.458083251,6.403082266,-9.20E-06,,,
8.312474834,6.406539017,-9.33E-06,,,
8.375071452,6.301675605,-9.29E-06,,,
8.229463035,6.305132356,-9.41E-06,,,
8.520679869,6.298218855,-9.16E-06,,,
8.282357,6.185869286,-9.37E-06,,,
8.427965417,6.182412536,-9.25E-06,,,
8.335250965,6.066606217,-9.32E-06,,,
8.113060354,6.196177276,-9.48E-06,,,
8.165954319,6.076914207,-9.44E-06,,,
7.996657673,6.087222197,-9.54E-06,,,
8.503389924,7.550032256,-8.44E-06,,,
8.594602246,7.446369565,-8.42E-06,,,
8.446384584,7.413087456,-8.65E-06,,,
8.537596907,7.309424765,-8.62E-06,,,
8.389379245,7.276142657,-8.84E-06,,,
8.685814569,7.342706873,-8.39E-06,,,
8.565573716,7.077532597,-8.77E-06,,,
8.625694142,7.210119735,-8.59E-06,,,
8.47747648,7.176837627,-8.81E-06,,,
8.334293888,7.149425828,-8.99E-06,,,
8.422391123,7.050120798,-8.96E-06,,,
8.279208531,7.022708999,-9.13E-06,,,
8.367305767,6.923403969,-9.10E-06,,,
8.224123174,6.89599217,-9.26E-06,,,
8.510488359,6.950815768,-8.92E-06,,,
8.393706679,6.704898949,-9.17E-06,,,
8.452097519,6.827857359,-9.05E-06,,,
8.308914927,6.800445559,-9.22E-06,,,
8.124194615,6.598829229,-9.45E-06,,,
8.242295887,6.602336932,-9.35E-06,,,
8.157504135,6.697883543,-9.39E-06,,,
8.275605407,6.701391246,-9.29E-06,,,
8.360397159,6.605844636,-9.24E-06,,,
8.190813655,6.796937856,-9.33E-06,,,
8.159284089,6.500930271,-9.44E-06,,,
8.277385361,6.504437974,-9.34E-06,,,
8.194373562,6.403031313,-9.42E-06,,,
7.589522809,5.28009986,-9.17E-06,,,
7.52491279,5.182366585,-9.07E-06,,,
7.479864993,5.317650979,-9.19E-06,,,
7.415254974,5.219917704,-9.08E-06,,,
7.370207177,5.355202098,-9.20E-06,,,
7.460302771,5.08463331,-8.95E-06,,,
7.599689441,5.389671662,-9.26E-06,,,
7.609856073,5.499243464,-9.35E-06,,,
7.490031625,5.427222781,-9.28E-06,,,
7.618202049,5.648461139,-9.45E-06,,,
7.498377601,5.576440456,-9.40E-06,,,
7.506723578,5.725658131,-9.50E-06,,,
7.386899129,5.653637448,-9.45E-06,,,
7.395245106,5.802855123,-9.55E-06,,,
7.378553153,5.504419773,-9.33E-06,,,
7.668393539,5.784128796,-9.53E-06,,,
7.71858503,5.919796453,-9.58E-06,,,
7.556915068,5.861325788,-9.58E-06,,,
7.170101075,4.69807103,-8.34E-06,,,
6.998076185,4.672970926,-8.19E-06,,,
7.06567659,4.854860604,-8.49E-06,,,
6.893651701,4.829760501,-8.33E-06,,,
6.961252106,5.011650179,-8.62E-06,,,
6.826051296,4.647870823,-8.01E-06,,,
7.323984414,4.970116004,-8.77E-06,,,
7.247042744,4.834093517,-8.57E-06,,,
7.14261826,4.990883091,-8.71E-06,,,
7.23388882,5.240684791,-9.04E-06,,,
7.278936617,5.105400398,-8.91E-06,,,
7.097570463,5.126167485,-8.85E-06,,,
5.67784464,4.507893326,-6.25E-06,,,
5.757401873,4.429974065,-6.24E-06,,,
5.836959107,4.352054804,-6.23E-06,,,
5.800279226,4.565559043,-6.56E-06,,,
5.87983646,4.487639782,-6.54E-06,,,
5.922713812,4.62322476,-6.85E-06,,,
6.03494939,4.532999977,-6.86E-06,,,
5.992072038,4.397414999,-6.56E-06,,,
6.147184968,4.442775194,-6.87E-06,,,
6.29467221,4.504115241,-7.18E-06,,,
6.182436632,4.594340025,-7.18E-06,,,
6.329923874,4.655680072,-7.48E-06,,,
6.217688296,4.745904856,-7.48E-06,,,
6.365175538,4.807244903,-7.76E-06,,,
6.070201054,4.684564808,-7.18E-06,,,
6.461015658,4.541925486,-7.45E-06,,,
6.627359106,4.579735731,-7.70E-06,,,
6.496267322,4.693490317,-7.74E-06,,,
6.694959511,4.761625409,-8.05E-06,,,
6.762559917,4.943515087,-8.37E-06,,,
6.563867727,4.875379995,-8.09E-06,,,
5.621914172,4.769166534,-6.62E-06,,,
5.599746133,4.662853559,-6.40E-06,,,
5.722180719,4.720519276,-6.70E-06,,,
5.700012679,4.614206301,-6.48E-06,,,
5.577578093,4.556540584,-6.16E-06,,,
5.822447266,4.671872018,-6.78E-06,,,
5.365463654,4.669483628,-5.99E-06,,,
5.428779121,4.596398288,-5.97E-06,,,
5.45094716,4.702711263,-6.21E-06,,,
5.514262627,4.629625924,-6.19E-06,,,
5.492094587,4.523312949,-5.95E-06,,,
5.536430666,4.735938899,-6.42E-06,,,
4.982458573,2.41863561,-1.15E-06,,,
4.845038849,2.276330664,-7.22E-07,,,
5.047814812,2.240935241,-1.05E-06,,,
5.193721827,2.474820768,-1.63E-06,,,
5.120768319,2.357878005,-1.33E-06,,,
5.055412081,2.535578373,-1.45E-06,,,
5.207462336,2.585124127,-1.82E-06,,,
5.221202845,2.695427485,-2.01E-06,,,
5.06915259,2.645881732,-1.64E-06,,,
5.104566964,3.03623294,-2.34E-06,,,
5.042078754,2.88960062,-1.97E-06,,,
5.194129009,2.939146373,-2.36E-06,,,
5.1316408,2.792514053,-1.99E-06,,,
4.979590544,2.742968299,-1.61E-06,,,
5.283691055,2.842059806,-2.37E-06,,,
5.359357135,2.96102459,-2.72E-06,,,
5.435023215,3.079989375,-3.08E-06,,,
5.269795089,3.058111158,-2.71E-06,,,
5.295325724,3.303517197,-3.21E-06,,,
5.365174469,3.191753286,-3.14E-06,,,
5.199946344,3.169875069,-2.77E-06,,,
4.985696174,3.391065961,-2.73E-06,,,
5.025319771,3.272788288,-2.60E-06,,,
5.120699151,3.406430416,-3.04E-06,,,
5.160322747,3.288152742,-2.91E-06,,,
5.064943367,3.154510614,-2.47E-06,,,
5.255702127,3.421794871,-3.35E-06,,,
5.026068018,3.514975835,-3.05E-06,,,
5.161070994,3.530340289,-3.36E-06,,,
5.296073971,3.545704744,-3.67E-06,,,
5.066439862,3.638885708,-3.38E-06,,,
5.201442838,3.654250163,-3.69E-06,,,
5.106811706,3.762795582,-3.70E-06,,,
5.372231986,3.676559081,-4.08E-06,,,
5.448390002,3.807413418,-4.48E-06,,,
5.277600854,3.7851045,-4.10E-06,,,
5.286935028,4.003902185,-4.55E-06,,,
5.367662515,3.905657801,-4.52E-06,,,
5.196873367,3.883348883,-4.13E-06,,,
5.312579008,4.216761406,-5.02E-06,,,
5.372050129,4.325352114,-5.35E-06,,,
5.43152125,4.433942822,-5.67E-06,,,
5.248161325,4.309067326,-5.07E-06,,,
5.307632447,4.417658034,-5.40E-06,,,
5.183743643,4.401373247,-5.13E-06,,,
5.304890317,4.580113501,-5.71E-06,,,
5.368205784,4.507028161,-5.69E-06,,,
5.24431698,4.490743374,-5.42E-06,,,
5.129298965,4.29929697,-4.82E-06,,,
5.193716647,4.20699105,-4.77E-06,,,
5.074854287,4.197220694,-4.51E-06,,,
5.139271969,4.104914774,-4.45E-06,,,
5.020409609,4.095144418,-4.19E-06,,,
5.258134329,4.11468513,-4.71E-06,,,
5.049210308,3.984361473,-4.02E-06,,,
5.168072668,3.994131829,-4.29E-06,,,
5.078011007,3.873578527,-3.86E-06,,,
10.70758507,9.135494434,-1.94E-06,,,
10.7672476,9.299963037,-1.57E-06,,,
10.82691014,9.464431639,-1.22E-06,,,
10.59554747,9.265182743,-1.94E-06,,,
10.65521001,9.429651345,-1.57E-06,,,
10.48350988,9.394871051,-1.94E-06,,,
10.37120362,9.072128127,-2.69E-06,,,
10.53939434,9.10381128,-2.31E-06,,,
10.42735675,9.233499589,-2.32E-06,,,
10.88052721,9.630970957,-8.88E-07,,,
10.93818578,9.801159833,-5.66E-07,,,
10.76244415,9.762729982,-8.91E-07,,,
10.53712695,9.56141037,-1.58E-06,,,
10.70882708,9.596190663,-1.22E-06,,,
10.59074402,9.727949688,-1.23E-06,,,
10.03326691,8.562598036,-4.24E-06,,,
10.09220988,8.719159732,-3.86E-06,,,
10.15115286,8.875721428,-3.47E-06,,,
9.928312256,8.684124495,-4.25E-06,,,
9.987255227,8.840686191,-3.87E-06,,,
9.823357598,8.805650955,-4.26E-06,,,
9.767074689,8.651630544,-4.64E-06,,,
9.872029347,8.530104084,-4.63E-06,,,
9.71079178,8.497610132,-5.01E-06,,,
9.550983759,8.459140615,-5.40E-06,,,
9.607266668,8.613161026,-5.03E-06,,,
9.663549577,8.767181438,-4.65E-06,,,
9.447458646,8.574691509,-5.41E-06,,,
9.503741556,8.72871192,-5.03E-06,,,
9.343933534,8.690242403,-5.41E-06,,,
9.290120226,8.538794059,-5.77E-06,,,
9.393645338,8.423243166,-5.76E-06,,,
9.236306917,8.387345716,-6.12E-06,,,
10.20433491,9.03432,-3.09E-06,,,
10.26048804,9.195691463,-2.70E-06,,,
10.31664117,9.357062925,-2.32E-06,,,
10.09361933,9.157883337,-3.10E-06,,,
10.14977246,9.319254799,-2.71E-06,,,
9.982903753,9.281446673,-3.10E-06,,,
9.929721702,9.1228481,-3.49E-06,,,
10.04043728,8.999284764,-3.48E-06,,,
9.87653965,8.964249528,-3.87E-06,,,
8.915604105,7.903898348,-7.40E-06,,,
8.972414248,8.050240603,-7.11E-06,,,
9.029224392,8.196582858,-6.80E-06,,,
8.819145031,8.010926089,-7.42E-06,,,
8.875955174,8.157268344,-7.12E-06,,,
8.722685957,8.11795383,-7.43E-06,,,
8.668589059,7.974294906,-7.71E-06,,,
8.765048133,7.867267164,-7.70E-06,,,
8.614492161,7.830635981,-7.97E-06,,,
9.080549223,8.345495077,-6.48E-06,,,
9.134362531,8.496943421,-6.14E-06,,,
9.18817584,8.648391765,-5.78E-06,,,
8.978604837,8.455092782,-6.49E-06,,,
9.032418145,8.606541126,-6.14E-06,,,
8.876660451,8.564690488,-6.49E-06,,,
8.825335619,8.415778268,-6.82E-06,,,
8.927280005,8.306180563,-6.81E-06,,,
8.774010788,8.266866049,-7.13E-06,,,
8.301426592,7.37206454,-8.86E-06,,,
8.358431932,7.50900934,-8.67E-06,,,
8.415437271,7.64595414,-8.46E-06,,,
8.21347394,7.467986423,-8.88E-06,,,
8.270479279,7.604931223,-8.69E-06,,,
8.125521287,7.563908306,-8.90E-06,,,
8.465568645,7.787589591,-8.24E-06,,,
8.519665543,7.931248516,-7.99E-06,,,
8.573762441,8.07490744,-7.73E-06,,,
8.370742027,7.888202126,-8.26E-06,,,
8.424838924,8.03186105,-8.00E-06,,,
8.275915408,7.98881466,-8.26E-06,,,
8.225784035,7.847179209,-8.49E-06,,,
8.320610653,7.746566674,-8.48E-06,,,
8.175652661,7.705543758,-8.70E-06,,,
7.401105236,5.93950181,-9.63E-06,,,
7.562775198,5.997972475,-9.64E-06,,,
7.72444516,6.05644314,-9.63E-06,,,
7.406965367,6.076148497,-9.69E-06,,,
7.568635329,6.134619162,-9.69E-06,,,
7.412825497,6.212795185,-9.74E-06,,,
7.839140911,6.402378708,-9.65E-06,,,
7.697035773,6.3391842,-9.70E-06,,,
7.852845604,6.261008178,-9.63E-06,,,
7.710740467,6.19781367,-9.68E-06,,,
7.554930635,6.275989692,-9.74E-06,,,
7.866550298,6.119637648,-9.60E-06,,,
7.969248286,6.369963257,-9.58E-06,,,
7.982952979,6.228592727,-9.56E-06,,,
8.09935566,6.337547806,-9.50E-06,,,
8.029176714,6.533345722,-9.53E-06,,,
8.064266187,6.435446764,-9.51E-06,,,
7.934158812,6.467862215,-9.60E-06,,,
8.249822114,7.236205745,-9.03E-06,,,
8.161869462,7.332127629,-9.05E-06,,,
8.073916809,7.428049512,-9.07E-06,,,
8.110264984,7.196268834,-9.20E-06,,,
8.022312331,7.292190718,-9.22E-06,,,
7.970707853,7.156331923,-9.35E-06,,,
8.139651401,6.982772088,-9.29E-06,,,
8.194736757,7.109488917,-9.17E-06,,,
8.055179627,7.069552006,-9.32E-06,,,
8.099275597,6.857790321,-9.39E-06,,,
8.014803823,6.944570239,-9.42E-06,,,
7.93033205,7.031350157,-9.45E-06,,,
7.97442802,6.819588473,-9.50E-06,,,
7.889956246,6.906368391,-9.53E-06,,,
7.849580442,6.781386625,-9.60E-06,,,
8.032656557,6.659681694,-9.50E-06,,,
8.065966077,6.758736008,-9.45E-06,,,
7.9411185,6.72053416,-9.55E-06,,,
7.937638656,6.594198187,-9.58E-06,,,
7.846100598,6.655050653,-9.63E-06,,,
7.842620755,6.52871468,-9.64E-06,,,
7.223758401,5.421133132,-9.21E-06,,,
7.087440044,5.306615825,-9.04E-06,,,
7.077309625,5.487064166,-9.22E-06,,,
6.940991268,5.37254686,-9.03E-06,,,
6.930860848,5.5529952,-9.21E-06,,,
6.951121687,5.192098519,-8.83E-06,,,
7.232104377,5.570350807,-9.35E-06,,,
7.240450353,5.719568482,-9.47E-06,,,
7.085655601,5.636281841,-9.35E-06,,,
6.965203635,6.011148,-9.59E-06,,,
6.953756039,5.8584304,-9.48E-06,,,
7.108550792,5.941717041,-9.59E-06,,,
7.097103196,5.788999441,-9.48E-06,,,
6.942308444,5.7057128,-9.35E-06,,,
7.251897949,5.872286082,-9.57E-06,,,
7.257758079,6.008932769,-9.65E-06,,,
7.26361821,6.145579456,-9.72E-06,,,
7.114410922,6.078363728,-9.67E-06,,,
6.417493328,5.317822894,-8.55E-06,,,
6.400054064,5.147630231,-8.30E-06,,,
6.598746254,5.215765322,-8.59E-06,,,
6.58130699,5.045572659,-8.35E-06,,,
6.382614801,4.977437567,-8.04E-06,,,
6.77999918,5.11370775,-8.61E-06,,,
6.759738341,5.474604432,-9.02E-06,,,
6.769868761,5.294156091,-8.83E-06,,,
6.588615835,5.396213663,-8.80E-06,,,
5.70518363,4.870191034,-6.94E-06,,,
5.805450177,4.821543776,-7.01E-06,,,
5.905716723,4.772896518,-7.08E-06,,,
5.788453088,4.971215533,-7.24E-06,,,
5.888719634,4.922568275,-7.31E-06,,,
5.871722546,5.072240032,-7.52E-06,,,
6.053203965,4.834236565,-7.40E-06,,,
6.200691207,4.895576613,-7.70E-06,,,
6.036206876,4.983908323,-7.62E-06,,,
6.21813047,5.065769277,-7.98E-06,,,
6.235569734,5.23596194,-8.24E-06,,,
6.05364614,5.154100986,-7.90E-06,,,
5.54916786,4.860430461,-6.66E-06,,,
5.463684354,4.827202826,-6.46E-06,,,
5.476421548,4.951694389,-6.70E-06,,,
5.390938042,4.918466753,-6.49E-06,,,
5.403675236,5.042958316,-6.73E-06,,,
5.378200848,4.79397519,-6.24E-06,,,
5.632437318,4.961454961,-6.98E-06,,,
5.715706776,5.06247946,-7.28E-06,,,
5.559691006,5.052718888,-7.01E-06,,,
5.244683275,4.70081591,-5.83E-06,,,
5.184109938,4.611445783,-5.54E-06,,,
5.123902897,4.732148193,-5.66E-06,,,
5.06332956,4.642778066,-5.37E-06,,,
5.003122518,4.763480475,-5.48E-06,,,
5.123536601,4.522075656,-5.25E-06,,,
5.257420469,4.825307473,-6.08E-06,,,
5.270157663,4.949799035,-6.33E-06,,,
5.136640091,4.856639755,-5.92E-06,,,
4.693020284,2.963875808,-1.36E-06,,,
4.577233739,2.801381424,-8.70E-07,,,
4.805061309,2.780105893,-1.31E-06,,,
4.930037729,3.073370535,-2.04E-06,,,
4.867549519,2.926738214,-1.67E-06,,,
4.755508494,3.110508129,-1.74E-06,,,
4.850790536,3.309925882,-2.29E-06,,,
4.890414132,3.191648208,-2.16E-06,,,
4.715884897,3.228785803,-1.86E-06,,,
4.710049421,3.562802364,-2.46E-06,,,
4.667026034,3.424416817,-2.11E-06,,,
4.801931672,3.505556896,-2.55E-06,,,
4.758908285,3.367171349,-2.20E-06,,,
4.624002646,3.28603127,-1.76E-06,,,
4.893813923,3.448311429,-2.64E-06,,,
4.934185767,3.572221302,-2.97E-06,,,
4.974557611,3.696131176,-3.29E-06,,,
4.842303516,3.62946677,-2.88E-06,,,
4.689543691,3.67082172,-2.63E-06,,,
4.821797786,3.737486126,-3.05E-06,,,
4.95405188,3.804150532,-3.46E-06,,,
4.66903796,3.778841076,-2.80E-06,,,
4.801292055,3.845505482,-3.22E-06,,,
4.64853223,3.886860433,-2.97E-06,,,
4.896450483,4.025716423,-3.79E-06,,,
4.925251182,3.914933477,-3.62E-06,,,
4.772491356,3.956288428,-3.38E-06,,,
4.940626184,4.165245566,-4.16E-06,,,
4.816667058,4.095817571,-3.76E-06,,,
4.86084276,4.235346715,-4.14E-06,,,
4.736883633,4.16591872,-3.73E-06,,,
4.781059335,4.305447863,-4.11E-06,,,
4.692707931,4.026389576,-3.35E-06,,,
4.995070862,4.267321843,-4.48E-06,,,
5.04951554,4.369398119,-4.80E-06,,,
4.915287438,4.337422991,-4.46E-06,,,
4.989308499,4.490100528,-4.92E-06,,,
4.929101457,4.610802938,-5.03E-06,,,
4.855080396,4.458125401,-4.58E-06,,,
4.685264486,4.392867519,-4.09E-06,,,
4.759285547,4.545545056,-4.56E-06,,,
4.833306608,4.698222593,-5.01E-06,,,
4.589469636,4.480287174,-4.07E-06,,,
4.663490697,4.632964711,-4.54E-06,,,
4.493674787,4.567706829,-4.05E-06,,,
10.36684195,9.520375386,-1.95E-06,,,
10.42045902,9.686914704,-1.58E-06,,,
10.47407609,9.853454022,-1.23E-06,,,
10.25017401,9.64587972,-1.96E-06,,,
10.30379108,9.812419038,-1.58E-06,,,
10.13350607,9.771384054,-1.95E-06,,,
10.03310453,9.444759133,-2.71E-06,,,
10.19997324,9.482567259,-2.33E-06,,,
10.0833053,9.608071594,-2.33E-06,,,
10.52155291,10.02185227,-8.95E-07,,,
10.57295116,10.19405896,-5.70E-07,,,
10.39874472,10.14921554,-8.97E-07,,,
10.18098289,9.939782303,-1.59E-06,,,
10.3512679,9.980817287,-1.23E-06,,,
10.22845972,10.10818055,-1.23E-06,,,
9.714124043,8.923217428,-4.27E-06,,,
9.767306094,9.081816001,-3.88E-06,,,
9.820488146,9.240414573,-3.49E-06,,,
9.604890487,9.040783901,-4.28E-06,,,
9.658072538,9.199382474,-3.89E-06,,,
9.495656931,9.158350374,-4.28E-06,,,
9.445082465,9.002314384,-4.67E-06,,,
9.554316021,8.884747911,-4.66E-06,,,
9.394508,8.846278393,-5.04E-06,,,
9.236333161,8.801930103,-5.43E-06,,,
9.286907626,8.957966093,-5.05E-06,,,
9.337482092,9.114002084,-4.67E-06,,,
9.128732788,8.913617803,-5.43E-06,,,
9.179307253,9.069653793,-5.05E-06,,,
9.021132415,9.025305503,-5.43E-06,,,
8.972975093,8.871767164,-5.80E-06,,,
9.080575467,8.760079464,-5.79E-06,,,
8.924817772,8.718228826,-6.15E-06,,,
9.867784429,9.400875633,-3.11E-06,,,
9.917985202,9.564188094,-2.72E-06,,,
9.968185975,9.727500554,-2.33E-06,,,
9.752665105,9.520304594,-3.11E-06,,,
9.802865878,9.683617054,-2.72E-06,,,
9.63754578,9.639733554,-3.11E-06,,,
9.590249497,9.479272494,-3.50E-06,,,
9.705368821,9.359843534,-3.50E-06,,,
9.542953214,9.318811434,-3.89E-06,,,
8.622293183,8.221566429,-7.45E-06,,,
8.673618014,8.370478648,-7.14E-06,,,
8.724942845,8.519390867,-6.83E-06,,,
8.521900409,8.325179027,-7.45E-06,,,
8.57322524,8.474091246,-7.15E-06,,,
8.421507635,8.428791625,-7.46E-06,,,
8.372976892,8.282132637,-7.74E-06,,,
8.473369667,8.178520039,-7.74E-06,,,
8.32444615,8.135473649,-8.01E-06,,,
8.770756721,8.670632175,-6.50E-06,,,
8.818914042,8.824170513,-6.16E-06,,,
8.867071364,8.977708852,-5.80E-06,,,
8.664852991,8.776573862,-6.51E-06,,,
8.713010313,8.9301122,-6.16E-06,,,
8.558949262,8.882515549,-6.50E-06,,,
8.513135386,8.731274241,-6.83E-06,,,
8.619039116,8.625332554,-6.83E-06,,,
8.46732151,8.580032933,-7.15E-06,,,
7.712698334,7.42465012,-9.40E-06,,,
7.798701507,7.335210721,-9.39E-06,,,
7.850305985,7.471069516,-9.25E-06,,,
7.936309158,7.381630117,-9.24E-06,,,
7.88470468,7.245771322,-9.37E-06,,,
7.987913636,7.517488911,-9.08E-06,,,
8.031691397,7.659450012,-8.91E-06,,,
8.081822771,7.801085463,-8.72E-06,,,
8.131954145,7.942720914,-8.50E-06,,,
7.937861507,7.754991717,-8.92E-06,,,
7.987992881,7.896627168,-8.72E-06,,,
7.844031618,7.850533422,-8.93E-06,,,
7.894083746,7.613030616,-9.10E-06,,,
7.800253856,7.708572321,-9.10E-06,,,
7.756476095,7.566611221,-9.26E-06,,,
8.17681281,8.086710966,-8.27E-06,,,
8.225343552,8.233369955,-8.02E-06,,,
8.273874294,8.380028943,-7.75E-06,,,
8.077710212,8.184607272,-8.28E-06,,,
8.126240954,8.33126626,-8.02E-06,,,
7.978607614,8.282503578,-8.27E-06,,,
7.933748949,8.138513526,-8.51E-06,,,
8.032851547,8.04061722,-8.51E-06,,,
7.888890283,7.994523474,-8.73E-06,,,
6.998319196,6.462373422,-9.81E-06,,,
6.987280676,6.311964948,-9.76E-06,,,
7.136487963,6.379180676,-9.80E-06,,,
7.125449443,6.228772202,-9.74E-06,,,
6.976242155,6.161556474,-9.68E-06,,,
7.27465673,6.295987931,-9.78E-06,,,
7.398473304,6.619921108,-9.82E-06,,,
7.265088601,6.567405213,-9.84E-06,,,
7.403257368,6.484212467,-9.80E-06,,,
7.269872666,6.431696572,-9.81E-06,,,
7.131703899,6.514889318,-9.84E-06,,,
7.408041433,6.348503826,-9.78E-06,,,
7.550146571,6.411698333,-9.76E-06,,,
7.692251708,6.474892841,-9.72E-06,,,
7.545362506,6.547406974,-9.77E-06,,,
7.699211396,6.727564786,-9.70E-06,,,
7.695731552,6.601228813,-9.71E-06,,,
7.54884235,6.673742947,-9.77E-06,,,
7.655413154,7.288055618,-9.52E-06,,,
7.741416328,7.198616219,-9.51E-06,,,
7.598127975,7.151461115,-9.63E-06,,,
7.684131148,7.062021716,-9.61E-06,,,
7.540842795,7.014866612,-9.71E-06,,,
7.827419501,7.10917682,-9.49E-06,,,
7.746667893,6.859213287,-9.64E-06,,,
7.787043697,6.984195054,-9.58E-06,,,
7.643755344,6.93703995,-9.68E-06,,,
7.493386298,6.883218111,-9.77E-06,,,
7.596298847,6.805391448,-9.73E-06,,,
7.445929801,6.751569609,-9.80E-06,,,
6.489453817,5.796987856,-9.15E-06,,,
6.465466987,5.637266202,-8.97E-06,,,
6.636589494,5.715656971,-9.18E-06,,,
6.612602664,5.555935317,-9.00E-06,,,
6.441480158,5.477544548,-8.77E-06,,,
6.783725171,5.634326085,-9.20E-06,,,
6.795172767,5.787043686,-9.35E-06,,,
6.806620362,5.939761286,-9.48E-06,,,
6.64803709,5.868374571,-9.33E-06,,,
6.563172318,6.23987851,-9.56E-06,,,
6.538599484,6.092248292,-9.44E-06,,,
6.697182757,6.163635007,-9.58E-06,,,
6.672609923,6.016004789,-9.46E-06,,,
6.514026651,5.944618074,-9.31E-06,,,
6.831193196,6.087391503,-9.59E-06,,,
6.842231716,6.237799977,-9.68E-06,,,
6.853270237,6.388208452,-9.76E-06,,,
6.708221277,6.314043481,-9.67E-06,,,
6.636045329,6.662999686,-9.79E-06,,,
6.611754325,6.521959294,-9.73E-06,,,
6.756803285,6.596124265,-9.81E-06,,,
6.732512281,6.455083873,-9.75E-06,,,
6.587463321,6.380918902,-9.65E-06,,,
6.877561241,6.529248844,-9.81E-06,,,
5.986042603,5.599253347,-8.43E-06,,,
5.947935917,5.423582242,-8.15E-06,,,
6.129859511,5.505443196,-8.48E-06,,,
6.091752825,5.329772091,-8.20E-06,,,
5.909829231,5.247911137,-7.85E-06,,,
6.27367642,5.411633045,-8.52E-06,,,
6.297663249,5.571354699,-8.74E-06,,,
6.321650079,5.731076353,-8.94E-06,,,
6.153846341,5.66516485,-8.70E-06,,,
5.073140981,5.216273031,-6.45E-06,,,
5.049801493,5.065342179,-6.14E-06,,,
5.183319066,5.158501459,-6.55E-06,,,
5.159979578,5.007570607,-6.24E-06,,,
5.026462005,4.914411327,-5.81E-06,,,
5.293497151,5.100729888,-6.64E-06,,,
5.437541325,5.163123304,-6.99E-06,,,
5.32736324,5.220894876,-6.91E-06,,,
5.471407414,5.283288293,-7.25E-06,,,
5.361229329,5.341059865,-7.16E-06,,,
5.505273502,5.403453281,-7.49E-06,,,
5.217185155,5.278666448,-6.81E-06,,,
5.593557095,5.172883876,-7.26E-06,,,
5.749572864,5.182644449,-7.52E-06,,,
5.627423183,5.293048865,-7.51E-06,,,
5.665529869,5.46871997,-7.83E-06,,,
5.78767955,5.358315554,-7.84E-06,,,
5.825786236,5.533986658,-8.14E-06,,,
4.604496794,4.990135178,-5.13E-06,,,
4.567556125,4.849325729,-4.77E-06,,,
4.737372035,4.914583611,-5.25E-06,,,
4.700431366,4.773774161,-4.90E-06,,,
4.530615456,4.708516279,-4.41E-06,,,
4.870247276,4.839032043,-5.37E-06,,,
4.893586764,4.989962895,-5.70E-06,,,
4.916926252,5.140893747,-6.02E-06,,,
4.760711523,5.065514463,-5.58E-06,,,
4.345811578,3.466311322,-1.49E-06,,,
4.239454391,3.296913468,-9.55E-07,,,
4.463395419,3.306978523,-1.45E-06,,,
4.549442194,3.583749617,-2.15E-06,,,
4.506418806,3.44536407,-1.80E-06,,,
4.388834966,3.604696869,-1.85E-06,,,
4.528936463,3.691768973,-2.32E-06,,,
4.508430733,3.799788329,-2.49E-06,,,
4.368329235,3.712716225,-2.01E-06,,,
4.308630319,4.096103279,-2.67E-06,,,
4.281829459,3.93928356,-2.28E-06,,,
4.421930956,4.026355664,-2.77E-06,,,
4.395130096,3.869535944,-2.39E-06,,,
4.255028599,3.782463841,-1.91E-06,,,
4.535231593,3.956608048,-2.87E-06,,,
4.579407295,4.096137192,-3.25E-06,,,
4.623582996,4.235666335,-3.63E-06,,,
4.466106658,4.165884807,-3.15E-06,,,
4.431993298,4.410505646,-3.59E-06,,,
4.527788147,4.32308599,-3.61E-06,,,
4.370311809,4.253304462,-3.13E-06,,,
4.106788923,4.416429322,-2.91E-06,,,
4.174069388,4.309653974,-2.83E-06,,,
4.235750878,4.466855158,-3.29E-06,,,
4.303031343,4.36007981,-3.21E-06,,,
4.241349854,4.202878627,-2.75E-06,,,
4.364712833,4.517280993,-3.67E-06,,,
4.117446048,4.547227666,-3.21E-06,,,
4.246408002,4.597653502,-3.59E-06,,,
