X,Y,  delN
11.33452795,5.225412568,4.13E+17
11.17518054,5.237362413,4.19E+17
11.08437161,5.115290847,4.23E+17
10.99356269,4.993219282,4.28E+17
10.90275377,4.871147717,4.31E+17
11.14690343,4.976598303,4.23E+17
11.05609451,4.854526738,4.27E+17
11.20943525,4.837905758,4.22E+17
10.95870725,4.727120036,4.31E+17
11.01466073,4.583092355,4.30E+17
11.11204799,4.710499056,4.26E+17
10.73577782,4.659165351,4.36E+17
10.87521928,4.621128853,4.33E+17
10.8192658,4.765156534,4.34E+17
9.433340134,1.792264051,3.70E+17
9.342307916,1.641988909,3.57E+17
9.251275698,1.491713768,3.41E+17
9.527533616,1.642883958,3.57E+17
9.436501398,1.492608816,3.41E+17
9.621727098,1.493503865,3.41E+17
9.712791499,1.643633699,3.57E+17
9.8038559,1.793763534,3.70E+17
9.618598017,1.793013793,3.70E+17
10.74989769,3.672081055,4.34E+17
10.61195648,3.65186526,4.35E+17
10.47401526,3.631649465,4.37E+17
10.72529063,3.518345552,4.32E+17
10.58734942,3.498129757,4.34E+17
10.70068357,3.364610049,4.30E+17
10.69041201,3.806734563,4.36E+17
10.63092632,3.94138807,4.37E+17
10.55247079,3.786518768,4.37E+17
9.706798517,2.245227275,4.01E+17
9.615645723,2.094239534,3.92E+17
9.524492929,1.943251793,3.82E+17
9.800903605,2.094989275,3.92E+17
9.709750811,1.944001534,3.82E+17
9.895008694,1.944751275,3.81E+17
9.985292917,2.095720596,3.91E+17
10.07557714,2.246689916,4.00E+17
9.891187828,2.245958596,4.00E+17
9.978236225,2.703498393,4.20E+17
9.887756989,2.550741354,4.15E+17
9.797277753,2.397984314,4.08E+17
10.0721463,2.551472674,4.14E+17
9.981667064,2.398715635,4.08E+17
10.16605638,2.399446956,4.07E+17
10.25438472,2.55387077,4.13E+17
10.34271306,2.708294584,4.18E+17
10.16047464,2.705896488,4.19E+17
10.24551781,3.172828834,4.32E+17
10.15642395,3.016385354,4.29E+17
10.06733009,2.859941873,4.25E+17
10.33866237,3.018783449,4.27E+17
10.2495685,2.862339969,4.24E+17
10.43180692,2.864738064,4.23E+17
10.43501778,3.192249336,4.31E+17
10.52816234,3.038203951,4.26E+17
10.62451775,3.211669838,4.29E+17
10.39784944,3.478709254,4.36E+17
10.32168363,3.325769044,4.34E+17
10.5111836,3.345189546,4.32E+17
9.065533131,1.490381982,3.41E+17
9.156565349,1.640657124,3.56E+17
9.247597567,1.790932266,3.70E+17
8.970822782,1.639325339,3.56E+17
9.061855,1.789600481,3.70E+17
8.876112433,1.788268695,3.69E+17
8.792740504,1.041584672,2.80E+17
8.884198905,1.190891195,3.03E+17
8.975657307,1.340197719,3.23E+17
8.699612733,1.189650289,3.02E+17
8.791071134,1.338956812,3.22E+17
8.606484962,1.337715906,3.22E+17
8.786236609,1.638084432,3.55E+17
8.696360785,1.487900169,3.40E+17
8.880946958,1.489141076,3.40E+17
8.517204911,0.595640566,1.90E+17
8.609221676,0.744506022,2.24E+17
8.70123844,0.893371479,2.54E+17
8.424591841,0.744358446,2.23E+17
8.516608605,0.893223902,2.53E+17
8.33197877,0.893076326,2.53E+17
8.514982898,1.189502712,3.02E+17
8.423480834,1.041289519,2.79E+17
8.608110669,1.041437096,2.79E+17
8.055053893,0.447909425,1.51E+17
7.962628521,0.298606283,1.07E+17
7.87020315,0.149303142,5.68E+16
7.777777778,0,0
8.147813707,0.298606283,1.07E+17
8.055388335,0.149303142,5.70E+16
7.962962963,0,1.669263004
8.24057352,0.149303142,5.71E+16
8.148148148,0,20.12611532
8.33273507,0.29827737,1.08E+17
8.424896619,0.447251599,1.51E+17
8.239975256,0.447580512,1.51E+17
8.239670478,0.744687359,2.23E+17
8.147362185,0.596298392,1.89E+17
8.332283548,0.595969479,1.89E+17
8.508996695,1.487623099,3.39E+17
8.598872519,1.637807362,3.55E+17
8.688748342,1.787991626,3.69E+17
8.411508428,1.637530293,3.54E+17
8.501384252,1.787714556,3.68E+17
8.314020162,1.787437486,3.67E+17
12.74549109,5.972852834,2.55E+17
12.8153097,5.816277748,2.56E+17
12.8851283,5.659702663,2.56E+17
12.91996356,5.957205788,2.26E+17
12.98978217,5.800630703,2.26E+17
13.09443603,5.941558743,1.92E+17
12.5446917,5.694961209,3.03E+17
12.71491,5.677331936,2.81E+17
12.64509139,5.833907022,2.81E+17
13.11885527,6.246455463,1.55E+17
13.19388189,6.08618358,1.55E+17
13.29815402,6.233162223,1.10E+17
12.84493695,6.117477671,2.26E+17
13.01940942,6.101830626,1.93E+17
12.9443828,6.262102508,1.92E+17
11.9440159,5.596270672,3.68E+17
12.00947152,5.449355832,3.68E+17
12.07492714,5.302440992,3.68E+17
12.1107746,5.582852247,3.55E+17
12.17623022,5.435937407,3.55E+17
12.2775333,5.569433822,3.40E+17
11.91254047,5.317769901,3.79E+17
11.84708485,5.464684741,3.79E+17
11.75015381,5.33309881,3.89E+17
11.5867806,5.342578529,3.98E+17
11.68371164,5.474164459,3.90E+17
11.78064269,5.60575039,3.80E+17
11.52033843,5.483644178,3.99E+17
11.61726948,5.615230108,3.90E+17
11.45389627,5.624709827,3.99E+17
11.36099102,5.495594022,4.06E+17
11.26808578,5.366478217,4.13E+17
11.42743319,5.354528373,4.06E+17
12.23351765,6.007393177,3.23E+17
12.30377577,5.856933917,3.23E+17
12.37403388,5.706474657,3.23E+17
12.40417547,5.995879729,3.04E+17
12.47443358,5.845420469,3.04E+17
12.57483328,5.984366282,2.81E+17
12.20727518,5.719893082,3.40E+17
12.13701707,5.870352342,3.40E+17
12.04051648,5.733311507,3.55E+17
10.33207913,4.221181717,4.43E+17
10.27635935,4.104475961,4.43E+17
10.22063957,3.987770205,4.43E+17
10.43927344,4.14063835,4.41E+17
10.38355366,4.023932594,4.41E+17
10.54646775,4.060094984,4.39E+17
10.30509813,3.869063291,4.41E+17
10.3895567,3.750356378,4.39E+17
10.46801223,3.905225681,4.39E+17
10.27815811,4.360270966,4.44E+17
10.16851731,4.382654459,4.45E+17
10.05887652,4.405037952,4.47E+17
10.22243833,4.24356521,4.44E+17
10.11279754,4.265948703,4.46E+17
10.16671855,4.126859454,4.44E+17
10.31906738,4.607175523,4.44E+17
10.34197789,4.51741284,4.43E+17
10.3648884,4.427650156,4.43E+17
10.43014154,4.589175071,4.42E+17
10.45305205,4.499412388,4.42E+17
10.54121569,4.57117462,4.40E+17
10.23233709,4.539796332,4.45E+17
10.14560681,4.472417142,4.46E+17
10.2552476,4.450033649,4.44E+17
11.10756427,5.371869604,4.19E+17
11.20046951,5.500985409,4.13E+17
11.29337476,5.630101213,4.07E+17
11.039948,5.506376795,4.20E+17
11.13285324,5.6354926,4.14E+17
10.97233173,5.640883987,4.20E+17
10.58612667,4.668506972,4.39E+17
10.66961465,4.774498155,4.37E+17
10.75310262,4.880489338,4.35E+17
10.5199635,4.783839776,4.40E+17
10.60345147,4.889830959,4.38E+17
10.45380032,4.89917258,4.41E+17
10.36397836,4.704507875,4.43E+17
10.47505252,4.686507424,4.41E+17
10.40888934,4.801840227,4.42E+17
10.882876,5.515153157,4.25E+17
10.79342027,5.389422327,4.29E+17
10.70396454,5.263691497,4.33E+17
10.95049227,5.380645965,4.25E+17
10.86103654,5.254915135,4.29E+17
11.01810854,5.246138774,4.24E+17
10.83649069,5.001995644,4.32E+17
10.92729962,5.124067209,4.28E+17
10.77022762,5.13284357,4.33E+17
10.62057647,5.142185191,4.36E+17
10.53718839,5.020678885,4.39E+17
10.68683954,5.011337264,4.35E+17
9.151077085,2.240141937,4.01E+17
9.059422201,2.089517523,3.92E+17
8.967767317,1.938893109,3.81E+17
9.245164768,2.090849308,3.92E+17
9.153509884,1.940224895,3.81E+17
9.339252451,1.94155668,3.82E+17
9.430405246,2.092544421,3.92E+17
9.52155804,2.243532162,4.01E+17
9.336317562,2.24183705,4.01E+17
10.30430442,3.623033626,4.39E+17
10.13459357,3.614417788,4.40E+17
9.964882731,3.605801949,4.41E+17
10.2281386,3.470093416,4.37E+17
10.05842776,3.461477577,4.39E+17
10.15197278,3.317153206,4.35E+17
10.13538729,3.860447453,4.43E+17
10.05013501,3.733124701,4.42E+17
10.21984585,3.74174054,4.41E+17
9.428632556,2.693596021,4.22E+17
9.336114066,2.54244466,4.16E+17
9.243595576,2.391293298,4.09E+17
9.521354543,2.544139773,4.16E+17
9.428836053,2.392988411,4.09E+17
9.61407653,2.394683524,4.09E+17
9.704555766,2.547440563,4.15E+17
9.795035002,2.700197602,4.21E+17
9.611833779,2.696896812,4.21E+17
9.703439299,3.151215153,4.34E+17
9.611837052,2.998675443,4.31E+17
9.520234804,2.846135732,4.27E+17
9.795038274,3.001976233,4.30E+17
9.703436027,2.849436523,4.26E+17
9.88663725,2.852737313,4.26E+17
9.975731111,3.009180793,4.30E+17
10.06482497,3.165624274,4.33E+17
9.884132136,3.158419713,4.34E+17
9.87773492,3.454273017,4.40E+17
9.79058711,3.302744085,4.37E+17
9.971279947,3.309948645,4.36E+17
8.586910506,2.236710563,3.99E+17
8.495947058,2.08695287,3.90E+17
8.40498361,1.937195178,3.79E+17
8.683311148,2.08722994,3.91E+17
8.5923477,1.937472248,3.80E+17
8.779711791,1.937749318,3.81E+17
8.871366675,2.088373732,3.91E+17
8.963021559,2.238998145,4.01E+17
8.774966032,2.237854354,4.00E+17
8.239905429,1.043412422,2.78E+17
8.331407493,1.191625615,3.01E+17
8.422909557,1.339838808,3.21E+17
8.147832088,1.193748518,3.00E+17
8.239334152,1.341961711,3.21E+17
8.055758747,1.344084614,3.19E+17
8.227933024,1.639653195,3.53E+17
8.141845885,1.491868904,3.37E+17
8.32542129,1.489746002,3.38E+17
7.498875881,0.448857208,1.48E+17
7.406657994,0.299238138,1.05E+17
7.314440108,0.149619069,5.58E+16
7.222222222,0,0
7.59184318,0.299238138,1.06E+17
7.499625294,0.149619069,5.62E+16
7.407407407,0,1.64830628
7.684810479,0.149619069,5.65E+16
7.592592593,0,19.89073812
7.777235851,0.298922211,1.07E+17
7.869661222,0.448225353,1.50E+17
7.684268552,0.44854128,1.49E+17
7.778539616,0.898600333,2.50E+17
7.685318371,0.748685958,2.21E+17
7.592097126,0.598771583,1.87E+17
7.870711042,0.74837003,2.22E+17
7.777489797,0.598455655,1.88E+17
7.962882468,0.598139728,1.89E+17
8.05519076,0.746528694,2.23E+17
8.147499052,0.894917661,2.52E+17
7.963019334,0.896758997,2.51E+17
7.96335237,1.195589853,2.99E+17
7.870945993,1.047095093,2.76E+17
8.055425711,1.045253757,2.77E+17
8.218120559,1.936245989,3.78E+17
8.309084007,2.086003681,3.89E+17
8.400047455,2.235761374,3.98E+17
8.122220956,2.085054493,3.87E+17
8.213184405,2.234812185,3.97E+17
8.026321354,2.233862996,3.95E+17
7.96051929,1.496288901,3.36E+17
8.046606428,1.644073192,3.52E+17
8.132693566,1.791857482,3.66E+17
7.865279832,1.648493188,3.51E+17
7.95136697,1.796277479,3.64E+17
7.770040374,1.800697476,3.63E+17
7.940894361,2.089474489,3.86E+17
7.855467368,1.945085982,3.75E+17
8.036793963,1.940665986,3.76E+17
12.51928988,6.434793176,2.56E+17
12.59469029,6.280813062,2.56E+17
12.67009069,6.126832948,2.56E+17
12.69413614,6.425437899,2.26E+17
12.76953654,6.271457785,2.26E+17
12.8689824,6.416082622,1.92E+17
12.32877506,6.149859843,3.04E+17
12.49943288,6.138346396,2.81E+17
12.42403247,6.29232651,2.81E+17
12.88217319,6.721625702,1.55E+17
12.96300092,6.564176524,1.55E+17
13.06176938,6.714811195,1.10E+17
12.61330841,6.582887077,2.26E+17
12.78815466,6.5735318,1.93E+17
12.70732693,6.730980979,1.92E+17
11.73198909,6.029692572,3.69E+17
11.80266469,5.885218605,3.69E+17
11.87334029,5.740744638,3.69E+17
11.89916528,6.02225944,3.55E+17
11.96984088,5.877785474,3.55E+17
12.06634147,6.014826309,3.40E+17
11.70996708,5.750224357,3.80E+17
11.63929148,5.894698323,3.80E+17
11.54659387,5.759704075,3.90E+17
11.38260869,5.763022902,3.99E+17
11.4753063,5.89801715,3.90E+17
11.56800391,6.033011398,3.80E+17
11.31132112,5.901335976,4.00E+17
11.40401873,6.036330225,3.91E+17
11.24003355,6.039649051,4.00E+17
11.15079961,5.906727363,4.07E+17
11.06156567,5.773805675,4.14E+17
11.22208718,5.768414288,4.07E+17
12.00648797,6.45093399,3.23E+17
12.08216453,6.303087052,3.24E+17
12.15784109,6.155240115,3.24E+17
12.17742194,6.445553718,3.04E+17
12.2530985,6.297706781,3.04E+17
12.34835591,6.440173447,2.81E+17
11.9906649,6.162673246,3.41E+17
11.91498834,6.310520184,3.40E+17
11.82348871,6.170106378,3.56E+17
10.04860579,4.028971638,4.45E+17
9.876572009,4.07017307,4.47E+17
9.704538228,4.111374503,4.48E+17
9.96335351,3.901648886,4.45E+17
9.791319729,3.942850319,4.46E+17
9.87810123,3.774326134,4.44E+17
9.940763755,4.307150135,4.48E+17
9.822650991,4.209262319,4.48E+17
9.994684772,4.168060886,4.46E+17
9.746625352,4.552569151,4.50E+17
9.732596311,4.405504268,4.50E+17
9.718567269,4.258439386,4.49E+17
9.850709074,4.503392085,4.49E+17
9.836680033,4.356327202,4.49E+17
9.954792796,4.454215018,4.48E+17
10.90046615,5.772771255,4.20E+17
10.98970009,5.905692943,4.14E+17
11.07893403,6.038614631,4.08E+17
10.82860057,5.904658523,4.21E+17
10.91783451,6.037580211,4.15E+17
10.756735,6.036545791,4.21E+17
10.22293251,4.684442761,4.45E+17
10.26784349,4.781775113,4.44E+17
10.31275447,4.879107466,4.43E+17
10.12679764,4.761709999,4.46E+17
10.17170862,4.859042351,4.46E+17
10.03066277,4.838977237,4.47E+17
10.13620222,4.617063571,4.46E+17
10.04006735,4.694330809,4.47E+17
10.04947194,4.54968438,4.47E+17
9.841304492,4.648038513,4.49E+17
9.945388214,4.598861447,4.48E+17
9.935983632,4.743507875,4.48E+17
10.67095475,5.904804583,4.26E+17
10.5851745,5.773063376,4.30E+17
10.49939426,5.641322168,4.34E+17
10.74282033,5.772917315,4.26E+17
10.65704008,5.641176108,4.30E+17
10.81468591,5.641030047,4.25E+17
10.63577445,5.389568387,4.34E+17
10.72523018,5.515299217,4.30E+17
10.56758435,5.515445278,4.34E+17
10.54966203,5.261177629,4.37E+17
10.48147194,5.387054519,4.37E+17
10.41328184,5.512931409,4.38E+17
10.39535952,5.258663761,4.40E+17
10.32716943,5.384540651,4.41E+17
10.24105701,5.256149892,4.43E+17
10.38288588,5.018165017,4.42E+17
10.46627396,5.139671323,4.39E+17
10.31197145,5.137157455,4.42E+17
10.24184003,4.998099903,4.44E+17
10.1709256,5.117092341,4.45E+17
10.10079418,4.978034789,4.46E+17
8.874236188,2.684934448,4.21E+17
8.778460961,2.535526486,4.15E+17
8.682685734,2.386118524,4.08E+17
8.966516487,2.536670278,4.15E+17
8.87074126,2.387262316,4.08E+17
9.058796786,2.388406107,4.08E+17
9.151315277,2.539557469,4.16E+17
9.243833767,2.69070883,4.22E+17
9.059034978,2.687821639,4.21E+17
9.444230005,3.60544069,4.44E+17
9.530633103,3.454032178,4.41E+17
9.617036201,3.302623666,4.38E+17
9.617780914,3.60556111,4.43E+17
9.704184012,3.454152598,4.40E+17
9.791331822,3.60568153,4.42E+17
9.704550321,3.774205714,4.45E+17
9.61776882,3.942729899,4.47E+17
9.530999413,3.774085295,4.46E+17
9.156091253,3.139729049,4.35E+17
9.062139564,2.988130849,4.31E+17
8.968187876,2.836532648,4.27E+17
9.246938354,2.99101804,4.31E+17
9.152986666,2.83941984,4.27E+17
9.337785455,2.842307031,4.27E+17
9.429387703,2.994846741,4.31E+17
9.52098995,3.147386452,4.35E+17
9.338540601,3.14355775,4.35E+17
9.434586852,3.298794964,4.38E+17
9.348183754,3.450203476,4.42E+17
9.252137503,3.294966263,4.39E+17
8.322976316,2.671823429,4.18E+17
8.224091329,2.525836618,4.12E+17
8.125206341,2.379849807,4.04E+17
8.410954379,2.526785807,4.13E+17
8.312069392,2.380798996,4.05E+17
8.498932443,2.381748185,4.07E+17
8.59470767,2.531156147,4.14E+17
8.690482898,2.680564108,4.20E+17
8.506729607,2.676193769,4.20E+17
7.687611962,1.048709144,2.75E+17
7.780018339,1.197203904,2.98E+17
7.872424716,1.345698664,3.18E+17
7.596684308,1.198817955,2.96E+17
7.689090686,1.347312715,3.16E+17
7.505756655,1.348926766,3.14E+17
7.681945801,1.650107239,3.48E+17
7.593851228,1.499517002,3.32E+17
7.777185259,1.497902952,3.34E+17
6.940734381,0.450528741,1.44E+17
6.849378476,0.300352494,1.02E+17
6.758022571,0.150176247,5.38E+16
6.666666667,0,0
7.034563661,0.300352494,1.03E+17
6.943207757,0.150176247,5.45E+16
6.851851852,0,1.610136406
7.128392942,0.150176247,5.53E+16
7.037037037,0,19.41019957
7.220610828,0.299795316,1.04E+17
7.312828714,0.449414385,1.47E+17
7.126781547,0.449971563,1.46E+17
7.222506264,0.898872435,2.44E+17
7.128582303,0.749424537,2.14E+17
7.034658342,0.599976639,1.81E+17
7.31462947,0.74886736,2.17E+17
7.220705509,0.599419461,1.83E+17
7.406752675,0.598862284,1.85E+17
7.49997392,0.748776659,2.19E+17
7.593195165,0.898691034,2.49E+17
7.407850715,0.898781735,2.46E+17
7.411339858,1.198908656,2.93E+17
7.316923061,1.048890546,2.70E+17
7.502267512,1.048799845,2.73E+17
7.795414445,2.670437567,4.14E+17
7.872383415,2.52491271,4.08E+17
7.949352384,2.379387853,4.02E+17
7.971268402,2.670899521,4.16E+17
8.048237372,2.525374664,4.10E+17
8.147122359,2.671361475,4.17E+17
7.268385076,1.802320001,3.54E+17
7.347508935,1.651188922,3.43E+17
7.426632795,1.500057844,3.29E+17
7.435603509,1.801779159,3.58E+17
7.514727368,1.650648081,3.46E+17
7.602821942,1.801238317,3.60E+17
7.330379189,1.963457855,3.68E+17
7.497597622,1.962917013,3.71E+17
7.664816055,1.962376172,3.74E+17
7.392373302,2.124595709,3.80E+17
7.559591735,2.124054867,3.83E+17
7.454367416,2.285733563,3.90E+17
7.835670041,2.251153185,3.94E+17
7.645018728,2.268443374,3.93E+17
7.750243048,2.106764678,3.85E+17
7.681732102,2.542202899,4.07E+17
7.568049759,2.413968231,3.99E+17
7.758701072,2.396678042,4.01E+17
12.27624299,6.888276693,2.56E+17
12.35725862,6.73711552,2.56E+17
12.43827425,6.585954348,2.56E+17
12.45127714,6.885209422,2.26E+17
12.53229277,6.73404825,2.27E+17
12.6263113,6.882142151,1.92E+17
12.09640631,6.596714891,3.04E+17
12.26734028,6.591334619,2.81E+17
12.18632465,6.742495792,2.81E+17
12.62821372,7.187901743,1.55E+17
12.71477959,7.033488312,1.55E+17
12.8079122,7.187551302,1.10E+17
12.36471128,7.039622853,2.26E+17
12.53974543,7.036555583,1.93E+17
12.45317957,7.190969014,1.93E+17
11.50422943,6.45504893,3.69E+17
11.58014932,6.313263477,3.69E+17
11.6560692,6.171478024,3.69E+17
11.67164894,6.453677283,3.56E+17
11.74756883,6.31189183,3.56E+17
11.83906846,6.452305636,3.41E+17
11.49208402,6.174796851,3.81E+17
11.41616414,6.316582303,3.81E+17
11.32809884,6.178115677,3.91E+17
11.16384073,6.175370516,4.00E+17
11.25190602,6.313837142,3.91E+17
11.33997131,6.452303769,3.81E+17
11.0876479,6.311091981,4.00E+17
11.1757132,6.449558608,3.91E+17
11.01145508,6.446813447,4.00E+17
10.92654839,6.310057561,4.08E+17
10.84164169,6.173301676,4.15E+17
11.00274121,6.174336096,4.08E+17
11.76313592,6.886019072,3.24E+17
11.84425327,6.740990711,3.24E+17
11.92537062,6.595962351,3.24E+17
11.93417161,6.886771612,3.04E+17
12.01528896,6.741743252,3.04E+17
12.1052073,6.887524152,2.81E+17
11.75795111,6.597333997,3.41E+17
11.67683376,6.742362358,3.41E+17
11.59053159,6.598705644,3.56E+17
9.17219301,4.020739438,4.50E+17
9.262872009,3.882306522,4.48E+17
9.353551007,3.743873606,4.46E+17
9.349641416,4.050951127,4.50E+17
9.440320414,3.912518211,4.48E+17
9.527089822,4.081162815,4.49E+17
9.370273535,4.469074292,4.52E+17
9.304246693,4.319629341,4.52E+17
9.238219852,4.17018439,4.51E+17
9.481695099,4.349841029,4.51E+17
9.415668258,4.200396078,4.50E+17
9.593116664,4.230607766,4.50E+17
9.621174746,4.524737531,4.51E+17
9.49572414,4.496905912,4.52E+17
9.607145705,4.377672649,4.50E+17
9.687739208,4.660892065,4.51E+17
9.782418348,4.756361427,4.50E+17
9.877097488,4.851830789,4.49E+17
9.628853065,4.769214978,4.52E+17
9.723532204,4.864684341,4.51E+17
9.569966921,4.877537892,4.52E+17
9.562288603,4.633060445,4.52E+17
9.503402459,4.741383359,4.52E+17
9.436837997,4.605228825,4.52E+17
10.68023231,6.166506018,4.21E+17
10.765139,6.303261903,4.15E+17
10.8500457,6.440017788,4.08E+17
10.60372962,6.296466244,4.21E+17
10.68863632,6.433222129,4.15E+17
10.52722693,6.42642647,4.21E+17
10.44538427,6.291231924,4.27E+17
10.36354161,6.156037378,4.31E+17
10.28169895,6.020842832,4.35E+17
10.52188696,6.161271698,4.26E+17
10.4400443,6.026077152,4.31E+17
10.59838965,6.031311471,4.26E+17
10.42682916,5.767829056,4.35E+17
10.5126094,5.899570264,4.31E+17
10.35426405,5.894335944,4.35E+17
9.792691663,5.240542663,4.50E+17
9.872015366,5.106687521,4.49E+17
9.951339069,4.972832379,4.48E+17
9.942146779,5.245745073,4.48E+17
10.02147048,5.111889931,4.47E+17
10.09160189,5.250947483,4.45E+17
9.644208502,4.998539482,4.51E+17
9.797773785,4.985685931,4.50E+17
9.718450082,5.119541073,4.51E+17
10.34519824,5.636933337,4.38E+17
10.27263314,5.763440225,4.38E+17
10.20006804,5.889947112,4.39E+17
10.19100223,5.632544505,4.41E+17
10.11843713,5.759051393,4.42E+17
10.03680621,5.628155674,4.44E+17
10.10488981,5.504153747,4.44E+17
10.17297341,5.38015182,4.43E+17
10.25908583,5.508542578,4.41E+17
10.0235183,5.37494941,4.46E+17
9.955434696,5.498951337,4.46E+17
9.87406318,5.369747,4.48E+17
8.599687782,3.127680913,4.34E+17
8.507450627,2.975728419,4.30E+17
8.415213471,2.823775924,4.24E+17
8.691203918,2.980098758,4.30E+17
8.598966762,2.828146263,4.25E+17
8.782720053,2.832516603,4.26E+17
8.876671741,2.984114804,4.31E+17
8.970623429,3.135713004,4.35E+17
8.785155606,3.131696959,4.35E+17
8.886144678,3.575789489,4.44E+17
8.790659046,3.426419964,4.41E+17
8.695173414,3.277050439,4.38E+17
8.97612687,3.430436009,4.42E+17
8.880641238,3.281066484,4.39E+17
9.066109061,3.285082529,4.39E+17
9.162155312,3.440319743,4.42E+17
9.258201563,3.595556956,4.44E+17
9.07217312,3.585673223,4.44E+17
9.076843566,3.872422789,4.48E+17
8.981494122,3.724106139,4.47E+17
9.167522565,3.733989873,4.46E+17
8.695978445,3.996438007,4.50E+17
8.759367189,3.856221834,4.48E+17
8.822755934,3.716005662,4.46E+17
8.854716633,4.004538484,4.50E+17
8.918105378,3.864322311,4.48E+17
9.013454822,4.012638961,4.50E+17
8.05488753,3.077585996,4.30E+17
7.968396502,2.941869853,4.25E+17
7.881905474,2.80615371,4.20E+17
8.144250459,2.942331807,4.27E+17
8.057759431,2.806615664,4.21E+17
8.233613388,2.807077618,4.23E+17
8.325850543,2.959030113,4.28E+17
8.418087698,3.110982608,4.33E+17
8.236487614,3.094284302,4.32E+17
7.128690564,1.048982293,2.66E+17
7.223107361,1.199000403,2.90E+17
7.317524158,1.349018514,3.11E+17
7.034874865,1.199092151,2.85E+17
7.129291661,1.349110261,3.06E+17
6.941059165,1.349202009,3.01E+17
7.159276439,1.65128067,3.39E+17
7.050167802,1.50024134,3.21E+17
7.238400298,1.500149592,3.26E+17
6.394389683,0.43265671,1.29E+17
6.299963493,0.288437807,9.03E+16
6.205537302,0.144218903,4.74E+16
6.111111111,0,0
6.485148678,0.288437807,9.34E+16
6.390722487,0.144218903,4.89E+16
6.296296296,0,1.357284026
6.575907672,0.144218903,5.05E+16
6.481481481,0,17.54468661
6.667263577,0.29439515,9.79E+16
6.758619482,0.444571397,1.39E+17
6.576504583,0.438614054,1.35E+17
6.670071889,0.897119557,2.30E+17
6.57817782,0.742298608,2.00E+17
6.486283752,0.587477659,1.66E+17
6.760292719,0.748255952,2.06E+17
6.668398651,0.593435003,1.72E+17
6.85051355,0.599392346,1.77E+17
6.944437511,0.748840245,2.11E+17
7.038361472,0.898288143,2.40E+17
6.85421668,0.89770385,2.36E+17
6.850730073,1.198507858,2.80E+17
6.760400981,1.047813708,2.56E+17
6.944545772,1.048398,2.62E+17
5.905203238,0.42341852,1.09E+17
5.788654011,0.282279013,7.34E+16
5.672104783,0.141139507,3.72E+16
5.555555556,0,0
5.973839196,0.282279013,8.03E+16
5.857289968,0.141139507,4.06E+16
5.740740741,0,0.798061167
6.042475153,0.141139507,4.40E+16
5.925925926,0,14.81779803
6.068265387,0.426497916,1.17E+17
6.136901344,0.28535841,8.60E+16
6.231327535,0.429577313,1.24E+17
7.703250552,2.804959385,4.17E+17
7.78974158,2.940675528,4.23E+17
7.876232608,3.076391672,4.28E+17
7.611086658,2.939481204,4.21E+17
7.697577687,3.075197347,4.26E+17
7.518922765,3.074003022,4.24E+17
7.371863566,2.707669781,4.09E+17
7.399364849,2.567024375,4.03E+17
7.426866132,2.426378969,3.97E+17
7.513047192,2.695259043,4.11E+17
7.540548476,2.554613637,4.05E+17
7.654230819,2.682848305,4.12E+17
7.420883299,2.829780861,4.14E+17
7.562066925,2.817370123,4.16E+17
7.469903032,2.951891942,4.19E+17
6.773177795,1.802359147,3.39E+17
6.829138252,1.651306768,3.28E+17
6.885098708,1.500254388,3.16E+17
6.938246889,1.802346098,3.45E+17
6.994207345,1.651293719,3.34E+17
7.103315982,1.802333049,3.50E+17
7.034353718,2.138621143,3.72E+17
6.947295077,2.026533811,3.62E+17
6.860236436,1.914446479,3.51E+17
7.112364171,2.026520762,3.67E+17
7.02530553,1.91443343,3.56E+17
7.190374623,1.914420381,3.61E+17
7.174358284,2.187658616,3.79E+17
7.252368737,2.075558236,3.74E+17
7.31436285,2.23669609,3.85E+17
7.029309349,2.267863574,3.79E+17
7.169313915,2.316901047,3.86E+17
7.309318481,2.365938521,3.92E+17
7.02426498,2.397106005,3.86E+17
7.164269546,2.446143478,3.92E+17
7.019220611,2.526348436,3.92E+17
7.254315914,2.647229333,4.04E+17
7.136768262,2.586788884,3.98E+17
7.281817197,2.506583927,3.98E+17
12.0164979,7.332711386,2.56E+17
12.1030796,7.184566488,2.56E+17
12.18966129,7.03642159,2.56E+17
12.19154789,7.335912649,2.26E+17
12.27812958,7.187767751,2.27E+17
12.36659787,7.339113912,1.93E+17
11.84758992,7.03491651,3.04E+17
12.0186256,7.03566905,2.82E+17
11.93204391,7.183813948,2.81E+17
12.35723911,7.644664024,1.55E+17
12.44944348,7.493489599,1.55E+17
12.53686033,7.650751787,1.10E+17
12.09934351,7.487087073,2.26E+17
12.2743935,7.490288336,1.93E+17
12.18218913,7.641462761,1.93E+17
11.26075912,6.871976341,3.69E+17
11.34191589,6.733000537,3.69E+17
11.42307266,6.594024733,3.69E+17
11.42821805,6.876657251,3.56E+17
11.50937482,6.737681448,3.56E+17
11.59567699,6.881338162,3.41E+17
11.25881454,6.591279572,3.81E+17
11.17765777,6.730255376,3.81E+17
11.09455643,6.588534411,3.91E+17
10.93029648,6.579867698,4.00E+17
11.01339783,6.721588663,3.91E+17
11.09649917,6.863309628,3.81E+17
10.84913788,6.712921949,4.00E+17
10.93223922,6.854642914,3.91E+17
10.76797927,6.845976201,4.00E+17
10.68772849,6.706126291,4.08E+17
